SHRP_ID,STATE_CODE,YEAR,HPMS16_CRACKING_PERCENT_JPCC,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG,CONSTRUCTION_NO,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND,REPR_THICKNESS
157,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,3,1129.0,412085.0,9.800000191
157,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,3,1308.0,477420.0,9.800000191
157,5,2000.0,0.0,16.79999924,62.0,55.0,91.0,49.0,3,1169.0,427854.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,3,1275.0,465375.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,4,1238.0,453108.0,9.800000191
157,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,4,2563.0,661254.0,9.800000191
157,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,4,742.0,271572.0,9.800000191
157,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,4,1210.0,441650.0,9.800000191
157,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,4,1252.0,456980.0,9.800000191
157,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,4,1129.0,412085.0,9.800000191
157,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,4,1308.0,477420.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,4,1275.0,465375.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,5,1238.0,453108.0,9.800000191
157,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,5,742.0,271572.0,9.800000191
157,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,5,1210.0,441650.0,9.800000191
157,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,5,1252.0,456980.0,9.800000191
157,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,5,1129.0,292411.0,9.800000191
157,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,5,1308.0,477420.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,5,1275.0,465375.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,6,1238.0,453108.0,9.800000191
157,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,6,742.0,271572.0,9.800000191
157,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,6,1210.0,441650.0,9.800000191
157,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,6,1252.0,456980.0,9.800000191
157,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,6,1308.0,196200.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,6,1275.0,465375.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,7,1238.0,453108.0,9.800000191
157,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,7,1210.0,209330.0,9.800000191
157,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,7,1252.0,456980.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,7,1275.0,465375.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,8,1238.0,453108.0,9.800000191
157,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,8,1252.0,456980.0,9.800000191
157,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,8,1275.0,137700.0,9.800000191
157,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,9,1238.0,333022.0,9.800000191
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,1,1238.0,453108.0,10.19999981
158,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,1,2563.0,935495.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,1,1252.0,456980.0,10.19999981
158,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,1,742.0,271572.0,10.19999981
158,5,1996.0,0.0,16.29999924,74.0,48.0,87.0,46.0,1,1035.0,378810.0,10.19999981
158,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,1,1129.0,412085.0,10.19999981
158,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,1,1210.0,441650.0,10.19999981
158,5,2000.0,0.0,16.79999924,62.0,55.0,91.0,49.0,1,1169.0,427854.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,1,1275.0,465375.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,2,1238.0,453108.0,10.19999981
158,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,2,2563.0,935495.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,2,1252.0,456980.0,10.19999981
158,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,2,742.0,271572.0,10.19999981
158,5,1996.0,0.0,16.29999924,74.0,48.0,87.0,46.0,2,1035.0,96255.0,10.19999981
158,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,2,1129.0,412085.0,10.19999981
158,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,2,1210.0,441650.0,10.19999981
158,5,2000.0,0.0,16.79999924,62.0,55.0,91.0,49.0,2,1169.0,427854.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,2,1275.0,465375.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,3,1238.0,453108.0,10.19999981
158,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,3,2563.0,661254.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,3,1252.0,456980.0,10.19999981
158,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,3,742.0,271572.0,10.19999981
158,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,3,1129.0,412085.0,10.19999981
158,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,3,1210.0,441650.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,3,1275.0,465375.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,4,1238.0,453108.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,4,1252.0,456980.0,10.19999981
158,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,4,742.0,271572.0,10.19999981
158,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,4,1129.0,292411.0,10.19999981
158,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,4,1210.0,441650.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,4,1275.0,465375.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,5,1238.0,453108.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,5,1252.0,456980.0,10.19999981
158,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,5,742.0,271572.0,10.19999981
158,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,5,1210.0,441650.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,5,1275.0,465375.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,6,1238.0,453108.0,10.19999981
158,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,6,1252.0,456980.0,10.19999981
158,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,6,1275.0,137700.0,10.19999981
158,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,7,1238.0,333022.0,10.19999981
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,1,1238.0,453108.0,10.0
161,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,1,2563.0,935495.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,1,1252.0,456980.0,10.0
161,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,1,742.0,271572.0,10.0
161,5,1996.0,0.0,16.29999924,74.0,48.0,87.0,46.0,1,1035.0,378810.0,10.0
161,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,1,1129.0,412085.0,10.0
161,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,1,1308.0,477420.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,1,1275.0,465375.0,10.0
161,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,1,1210.0,441650.0,10.0
161,5,2000.0,0.0,16.79999924,62.0,55.0,91.0,49.0,1,1169.0,427854.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,2,1238.0,453108.0,10.0
161,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,2,2563.0,935495.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,2,1252.0,456980.0,10.0
161,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,2,742.0,271572.0,10.0
161,5,1996.0,0.0,16.29999924,74.0,48.0,87.0,46.0,2,1035.0,96255.0,10.0
161,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,2,1129.0,412085.0,10.0
161,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,2,1308.0,477420.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,2,1275.0,465375.0,10.0
161,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,2,1210.0,441650.0,10.0
161,5,2000.0,0.0,16.79999924,62.0,55.0,91.0,49.0,2,1169.0,427854.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,3,1238.0,453108.0,10.0
161,5,2001.0,0.0,16.89999962,26.0,47.0,92.0,49.0,3,2563.0,661254.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,3,1252.0,456980.0,10.0
161,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,3,742.0,271572.0,10.0
161,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,3,1129.0,412085.0,10.0
161,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,3,1308.0,477420.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,3,1275.0,465375.0,10.0
161,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,3,1210.0,441650.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,4,1238.0,453108.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,4,1252.0,456980.0,10.0
161,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,4,742.0,271572.0,10.0
161,5,2002.0,0.0,16.70000076,16.0,63.0,92.0,51.0,4,1129.0,292411.0,10.0
161,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,4,1308.0,477420.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,4,1275.0,465375.0,10.0
161,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,4,1210.0,441650.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,5,1238.0,453108.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,5,1252.0,456980.0,10.0
161,5,2004.0,0.0,17.10000038,26.0,47.0,92.0,51.0,5,742.0,271572.0,10.0
161,5,2003.0,0.0,16.60000038,27.0,60.0,93.0,52.0,5,1308.0,196200.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,5,1275.0,465375.0,10.0
161,5,2005.0,0.0,17.5,10.0,42.0,86.0,43.0,5,1210.0,441650.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,6,1238.0,453108.0,10.0
161,5,2007.0,0.0,17.5,12.0,52.0,85.0,45.0,6,1252.0,456980.0,10.0
161,5,2006.0,0.0,17.5,16.0,43.0,86.0,42.0,6,1275.0,137700.0,10.0
161,5,2008.0,0.0,16.39999962,18.0,65.0,90.0,47.0,7,1238.0,333022.0,10.0
18,13,2009.0,0.0,18.60000038,4.0,30.0,92.0,49.0,1,1772.0,646780.0,10.0
18,13,2004.0,0.0,18.70000076,0.0,32.0,94.0,49.0,1,1064.0,389424.0,10.0
18,13,1991.0,0.0,20.0,1.0,18.0,93.0,50.0,1,1179.0,430335.0,10.0
18,13,1991.0,0.0,20.0,1.0,18.0,93.0,50.0,1,1179.0,430335.0,10.0
18,13,1997.0,0.0,18.39999962,0.0,22.0,98.0,53.0,1,1028.0,375220.0,10.0
18,13,2002.0,0.0,19.0,3.0,36.0,97.0,51.0,1,1003.0,366095.0,10.0
18,13,1999.0,0.0,18.89999962,3.0,36.0,96.0,48.0,1,918.0,335070.0,10.0
18,13,1994.0,0.0,19.70000076,2.0,19.0,92.0,50.0,1,1947.0,710655.0,10.0
18,13,2007.0,0.0,19.10000038,0.0,29.0,93.0,47.0,1,1163.0,424495.0,10.0
18,13,2009.0,0.0,18.60000038,4.0,30.0,92.0,49.0,2,1772.0,464264.0,9.800000191
13,48,2009.0,0.0,21.0,0.0,7.0,91.0,48.0,1,667.0,243455.0,12.5
13,48,1998.0,0.0,22.0,0.0,3.0,96.0,52.0,1,1062.0,387630.0,12.5
13,48,1992.0,0.0,20.20000076,0.0,6.0,95.0,51.0,1,381.0,139446.0,12.5
13,48,1991.0,0.0,20.39999962,0.0,6.0,95.0,54.0,1,258.0,94170.0,12.5
13,48,2003.0,0.0,20.79999924,0.0,5.0,95.0,54.0,1,925.0,337625.0,12.5
13,48,2000.0,0.0,21.39999962,0.0,5.0,94.0,51.0,1,1140.0,417240.0,12.5
13,48,2007.0,0.0,20.89999962,0.0,4.0,91.0,52.0,1,986.0,359890.0,12.5
13,48,1995.0,0.0,21.0,0.0,3.0,94.0,50.0,1,449.0,163885.0,12.5
13,48,1993.0,0.0,20.10000038,0.0,6.0,93.0,50.0,1,38.0,13870.0,12.5
165,48,2009.0,0.0,19.60000038,1.0,35.0,87.0,38.0,1,39.0,14235.0,8.300000191
165,48,2001.0,0.0,19.29999924,1.0,25.0,93.0,49.0,1,48.0,17520.0,8.300000191
165,48,2001.0,0.0,19.29999924,1.0,25.0,93.0,49.0,1,48.0,17520.0,8.300000191
165,48,2003.0,0.0,19.5,9.0,31.0,86.0,43.0,1,48.0,17520.0,8.300000191
165,48,2004.0,0.0,19.39999962,3.0,30.0,88.0,49.0,1,50.0,18300.0,8.300000191
165,48,2000.0,0.0,20.10000038,5.0,26.0,91.0,46.0,1,46.0,16836.0,8.300000191
165,48,2007.0,0.0,19.10000038,3.0,43.0,87.0,47.0,1,57.0,20805.0,8.300000191
165,48,2002.0,0.0,19.29999924,2.0,28.0,87.0,46.0,1,49.0,17885.0,8.300000191
166,48,2009.0,0.0,19.60000038,1.0,35.0,87.0,38.0,1,39.0,14235.0,12.30000019
166,48,2001.0,0.0,19.29999924,1.0,25.0,93.0,49.0,1,48.0,17520.0,12.30000019
166,48,2001.0,0.0,19.29999924,1.0,25.0,93.0,49.0,1,48.0,17520.0,12.30000019
166,48,2003.0,0.0,19.5,9.0,31.0,86.0,43.0,1,48.0,17520.0,12.30000019
166,48,2004.0,0.0,19.39999962,3.0,30.0,88.0,49.0,1,50.0,18300.0,12.30000019
166,48,2000.0,0.0,20.10000038,5.0,26.0,91.0,46.0,1,46.0,16836.0,12.30000019
166,48,2007.0,0.0,19.10000038,3.0,43.0,87.0,47.0,1,57.0,20805.0,12.30000019
166,48,2002.0,0.0,19.29999924,2.0,28.0,87.0,46.0,1,49.0,17885.0,12.30000019
166,48,2009.0,0.0,19.60000038,1.0,35.0,87.0,38.0,2,39.0,14235.0,12.30000019
166,48,2007.0,0.0,19.10000038,3.0,43.0,87.0,47.0,2,57.0,20805.0,12.30000019
13,35,2009.0,3.0,17.29999924,7.0,77.0,67.0,23.0,1,518.0,189070.0,7.900000095
13,35,2002.0,3.0,16.89999962,5.0,78.0,70.0,26.0,1,401.0,146365.0,7.900000095
13,35,2005.0,3.0,17.0,13.0,46.0,75.0,26.0,1,524.0,191260.0,7.900000095
13,35,2007.0,3.0,16.60000038,17.0,76.0,80.0,29.0,1,583.0,212795.0,7.900000095
90,40,2009.0,0.0,15.30000019,76.0,72.0,84.0,44.0,1,1498.0,546770.0,9.100000381000001
90,40,1992.0,0.0,15.60000038,10.0,61.0,89.0,49.0,1,1113.0,407358.0,9.100000381000001
90,40,1991.0,0.0,16.29999924,34.0,73.0,85.0,45.0,1,988.0,360620.0,9.100000381000001
90,40,1997.0,0.0,15.19999981,81.0,54.0,90.0,50.0,1,1353.0,493845.0,9.100000381000001
90,40,2003.0,0.0,15.39999962,54.0,76.0,91.0,48.0,1,1757.0,641305.0,9.100000381000001
90,40,2000.0,0.0,16.0,103.0,67.0,88.0,47.0,1,754.0,275964.0,9.100000381000001
90,40,1998.0,0.0,17.20000076,35.0,54.0,89.0,48.0,1,1533.0,559545.0,9.100000381000001
90,40,1994.0,0.0,15.69999981,63.0,59.0,91.0,51.0,1,963.0,351495.0,9.100000381000001
90,40,2007.0,0.0,16.10000038,73.0,64.0,87.0,46.0,1,1368.0,499320.0,9.100000381000001
91,40,2009.0,0.0,16.29999924,37.0,68.0,86.0,46.0,1,492.0,179580.0,9.199999809
91,40,2002.0,0.0,15.69999981,35.0,74.0,91.0,48.0,1,478.0,174470.0,9.199999809
91,40,1999.0,0.0,17.20000076,24.0,39.0,89.0,44.0,1,339.0,123735.0,9.199999809
91,40,2007.0,0.0,16.39999962,54.0,65.0,89.0,48.0,1,520.0,189800.0,9.199999809
78,12,2010.0,0.0,22.0,0.0,8.0,86.0,48.0,1,1542.0,562830.0,13.19999981
78,12,1997.0,0.0,23.10000038,0.0,1.0,92.0,58.0,1,1860.0,678900.0,13.19999981
78,12,1991.0,0.0,23.5,0.0,0.0,95.0,54.0,1,1435.0,523775.0,13.19999981
78,12,1991.0,0.0,23.5,0.0,0.0,95.0,54.0,1,1435.0,523775.0,13.19999981
78,12,2000.0,0.0,22.60000038,0.0,2.0,92.0,53.0,1,1873.0,685518.0,13.19999981
78,12,2003.0,0.0,22.79999924,0.0,1.0,91.0,54.0,1,1586.0,578890.0,13.19999981
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,2,4414.0,1611110.0,9.399999618999999
103,28,2003.0,0.0,18.0,6.0,46.0,96.0,52.0,2,3108.0,1134420.0,9.399999618999999
103,28,2000.0,0.0,18.70000076,5.0,54.0,94.0,45.0,2,2674.0,978684.0,9.399999618999999
103,28,1993.0,0.0,17.79999924,0.0,37.0,96.0,50.0,2,1919.0,560348.0,9.399999618999999
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,2,4414.0,1611110.0,10.0
103,28,2003.0,0.0,18.0,6.0,46.0,96.0,52.0,2,3108.0,1134420.0,10.0
103,28,2000.0,0.0,18.70000076,5.0,54.0,94.0,45.0,2,2674.0,978684.0,10.0
103,28,1993.0,0.0,17.79999924,0.0,37.0,96.0,50.0,2,1919.0,560348.0,10.0
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,3,4414.0,1611110.0,9.399999618999999
103,28,2003.0,0.0,18.0,6.0,46.0,96.0,52.0,3,3108.0,1134420.0,9.399999618999999
103,28,2000.0,0.0,18.70000076,5.0,54.0,94.0,45.0,3,2674.0,534800.0,9.399999618999999
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,3,4414.0,1611110.0,10.0
103,28,2003.0,0.0,18.0,6.0,46.0,96.0,52.0,3,3108.0,1134420.0,10.0
103,28,2000.0,0.0,18.70000076,5.0,54.0,94.0,45.0,3,2674.0,534800.0,10.0
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,4,4414.0,1611110.0,9.399999618999999
103,28,2010.0,0.0,18.20000076,22.0,53.0,91.0,43.0,4,4414.0,1611110.0,10.0
117,28,2010.0,0.0,18.39999962,23.0,51.0,91.0,42.0,1,5788.0,2112620.0,10.30000019
117,28,1993.0,0.0,17.89999962,0.0,38.0,96.0,50.0,1,2223.0,811395.0,10.30000019
117,28,1991.0,0.0,18.79999924,0.0,39.0,97.0,52.0,1,1567.0,571955.0,10.30000019
117,28,1991.0,0.0,18.79999924,0.0,39.0,97.0,52.0,1,1567.0,571955.0,10.30000019
117,28,1997.0,0.0,18.20000076,4.0,24.0,97.0,52.0,1,2671.0,974915.0,10.30000019
117,28,2003.0,0.0,18.0,5.0,46.0,96.0,52.0,1,3617.0,1320205.0,10.30000019
117,28,2000.0,0.0,18.70000076,5.0,52.0,94.0,45.0,1,2957.0,1082262.0,10.30000019
117,28,2010.0,0.0,18.39999962,23.0,51.0,91.0,42.0,1,5788.0,2112620.0,8.300000191
117,28,1993.0,0.0,17.89999962,0.0,38.0,96.0,50.0,1,2223.0,811395.0,8.300000191
117,28,1991.0,0.0,18.79999924,0.0,39.0,97.0,52.0,1,1567.0,571955.0,8.300000191
117,28,1991.0,0.0,18.79999924,0.0,39.0,97.0,52.0,1,1567.0,571955.0,8.300000191
117,28,1997.0,0.0,18.20000076,4.0,24.0,97.0,52.0,1,2671.0,974915.0,8.300000191
117,28,2003.0,0.0,18.0,5.0,46.0,96.0,52.0,1,3617.0,1320205.0,8.300000191
117,28,2000.0,0.0,18.70000076,5.0,52.0,94.0,45.0,1,2957.0,1082262.0,8.300000191
122,48,2010.0,0.0,18.60000038,21.0,41.0,81.0,40.0,1,4797.0,1750905.0,9.899999618999999
122,48,1998.0,0.0,20.29999924,5.0,16.0,87.0,47.0,1,3253.0,1187345.0,9.899999618999999
122,48,1991.0,0.0,18.70000076,2.0,28.0,90.0,47.0,1,1746.0,637290.0,9.899999618999999
122,48,2002.0,0.0,18.39999962,9.0,43.0,88.0,47.0,1,3389.0,1236985.0,9.899999618999999
122,48,2005.0,0.0,19.20000076,9.0,27.0,78.0,37.0,1,3793.0,1384445.0,9.899999618999999
122,48,1995.0,0.0,18.79999924,3.0,31.0,88.0,47.0,1,2321.0,847165.0,9.899999618999999
122,48,1993.0,0.0,18.20000076,3.0,30.0,88.0,46.0,1,1914.0,698610.0,9.899999618999999
122,48,2010.0,0.0,18.60000038,21.0,41.0,81.0,40.0,1,4797.0,1750905.0,10.30000019
122,48,1998.0,0.0,20.29999924,5.0,16.0,87.0,47.0,1,3253.0,1187345.0,10.30000019
122,48,1991.0,0.0,18.70000076,2.0,28.0,90.0,47.0,1,1746.0,637290.0,10.30000019
122,48,2002.0,0.0,18.39999962,9.0,43.0,88.0,47.0,1,3389.0,1236985.0,10.30000019
122,48,2005.0,0.0,19.20000076,9.0,27.0,78.0,37.0,1,3793.0,1384445.0,10.30000019
122,48,1995.0,0.0,18.79999924,3.0,31.0,88.0,47.0,1,2321.0,847165.0,10.30000019
122,48,1993.0,0.0,18.20000076,3.0,30.0,88.0,46.0,1,1914.0,698610.0,10.30000019
21,28,2010.0,0.0,15.10000038,109.0,85.0,91.0,43.0,1,980.0,357700.0,9.300000191
21,28,1991.0,0.0,15.5,29.0,81.0,91.0,49.0,1,481.0,175565.0,9.300000191
21,28,1991.0,0.0,15.5,29.0,81.0,91.0,49.0,1,481.0,175565.0,9.300000191
21,28,2003.0,0.0,14.19999981,78.0,83.0,94.0,51.0,1,689.0,251485.0,9.300000191
21,28,2000.0,0.0,14.89999962,91.0,97.0,93.0,46.0,1,642.0,234972.0,9.300000191
21,28,2007.0,0.0,16.29999924,44.0,81.0,88.0,42.0,1,958.0,349670.0,9.300000191
21,28,1995.0,0.0,14.69999981,87.0,88.0,94.0,51.0,1,560.0,204400.0,9.300000191
21,28,1993.0,0.0,14.30000019,37.0,92.0,94.0,51.0,1,555.0,202575.0,9.300000191
21,28,2010.0,0.0,15.10000038,109.0,85.0,91.0,43.0,2,980.0,357700.0,9.300000191
21,28,2003.0,0.0,14.19999981,78.0,83.0,94.0,51.0,2,689.0,251485.0,9.300000191
21,28,2000.0,0.0,14.89999962,91.0,97.0,93.0,46.0,2,642.0,234972.0,9.300000191
21,28,2007.0,0.0,16.29999924,44.0,81.0,88.0,42.0,2,958.0,349670.0,9.300000191
22,28,2010.0,0.0,15.10000038,108.0,85.0,91.0,43.0,2,980.0,357700.0,9.399999618999999
22,28,2003.0,0.0,14.19999981,78.0,83.0,94.0,51.0,2,741.0,270465.0,9.399999618999999
22,28,2000.0,0.0,15.0,91.0,96.0,93.0,46.0,2,665.0,243390.0,9.399999618999999
22,28,2007.0,0.0,16.39999962,44.0,81.0,89.0,42.0,2,958.0,349670.0,9.399999618999999
22,28,2010.0,0.0,15.10000038,108.0,85.0,91.0,43.0,3,980.0,357700.0,9.399999618999999
22,28,2003.0,0.0,14.19999981,78.0,83.0,94.0,51.0,3,741.0,270465.0,9.399999618999999
22,28,2007.0,0.0,16.39999962,44.0,81.0,89.0,42.0,3,958.0,349670.0,9.399999618999999
22,28,2010.0,0.0,15.10000038,108.0,85.0,91.0,43.0,4,980.0,357700.0,9.399999618999999
22,28,2007.0,0.0,16.39999962,44.0,81.0,89.0,42.0,4,958.0,221298.0,9.399999618999999
22,28,2010.0,0.0,15.10000038,108.0,85.0,91.0,43.0,1,980.0,357700.0,9.399999618999999
22,28,1991.0,0.0,15.5,29.0,81.0,91.0,49.0,1,520.0,189800.0,9.399999618999999
22,28,1991.0,0.0,15.5,29.0,81.0,91.0,49.0,1,520.0,189800.0,9.399999618999999
22,28,2003.0,0.0,14.19999981,78.0,83.0,94.0,51.0,1,741.0,270465.0,9.399999618999999
22,28,2000.0,0.0,15.0,91.0,96.0,93.0,46.0,1,665.0,243390.0,9.399999618999999
22,28,1995.0,0.0,14.69999981,87.0,88.0,94.0,51.0,1,560.0,204400.0,9.399999618999999
22,28,2007.0,0.0,16.39999962,44.0,81.0,89.0,42.0,1,958.0,349670.0,9.399999618999999
22,28,1993.0,0.0,14.30000019,37.0,92.0,94.0,51.0,1,555.0,202575.0,9.399999618999999
64,28,2010.0,0.0,18.0,29.0,55.0,93.0,46.0,1,662.0,241630.0,8.399999618999999
64,28,2003.0,0.0,17.70000076,14.0,47.0,96.0,53.0,1,140.0,51100.0,8.399999618999999
64,28,2000.0,0.0,17.70000076,23.0,47.0,92.0,47.0,1,114.0,41724.0,8.399999618999999
62,5,2010.0,6.0,16.29999924,80.0,84.0,88.0,43.0,1,1545.0,563925.0,9.699999809
62,5,2001.0,6.0,16.89999962,26.0,47.0,92.0,49.0,1,1474.0,538010.0,9.699999809
62,5,1998.0,6.0,17.39999962,21.0,39.0,94.0,54.0,1,1329.0,485085.0,9.699999809
62,5,2004.0,6.0,16.29999924,55.0,64.0,92.0,51.0,1,1676.0,613416.0,9.699999809
62,5,1991.0,9.0,16.89999962,18.0,50.0,93.0,51.0,1,820.0,299300.0,9.699999809
62,5,1991.0,9.0,16.89999962,18.0,50.0,93.0,51.0,1,820.0,299300.0,9.699999809
62,5,1994.0,9.0,15.0,57.0,61.0,93.0,52.0,1,886.0,323390.0,9.699999809
197,48,2000.0,6.0,17.79999924,39.0,58.0,82.0,39.0,3,1089.0,198198.0,10.0
197,48,1998.0,0.0,18.60000038,30.0,47.0,85.0,41.0,3,1297.0,473405.0,10.0
197,48,1996.0,14.0,16.89999962,109.0,72.0,81.0,36.0,3,1252.0,458232.0,10.0
197,48,1993.0,11.0,16.10000038,39.0,79.0,90.0,45.0,3,888.0,324120.0,10.0
