STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
31,Nebraska,4019,10/21/2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5999985,0,0,0,0,0,5,0,0,16.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY ON JPCC,3.700000048,0,16.70000076
29,Missouri,0801,11/09/2011,1,4.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000012,0,0,0,0,0,7,0,0,6.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINIMAL INCREASE IN DISTRESS,3.200000048,15,0
30,Montana,7075,07/26/2011,3,2.900000095,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,0,0.400000006,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,17.79999924,3.799999952
29,Missouri,0802,11/09/2011,1,11.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4A & 4B FORM 2009 HAVE BECOME FATIGUE, INCREASE IN TRANSVERSE CRACKING",3.200000048,59.09999847,2.799999952
10,Delaware,1450,11/14/2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC O/L 2011, POST AC O/L TESTING, 2.5"" NEW AC MATERIAL",3.700000048,0,0
20,Kansas,1005,12/10/2015,4,118.5999985,0,0,0,0,0,0,0,0,4.099999905,0,0,0,0,0,149.8000031,0,0,0,0,0,64,0,0,140.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INCREASE IN FATIGUE, LONGITUDINAL AND TRANS CRACKING",3.700000048,200.3999939,118.5
20,Kansas,3013,12/11/2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.7999878,0,0,0,0,0,32,3,0,118.4000015,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,INCREASE IN LONG AND TRANS CRACKING. REVIEWED/ADJUSTED W/ DAOFR ESCINC-52,3.700000048,0,125.8000031
20,Kansas,6026,12/09/2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5,4,0,0,0,0,3,0,0,5.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COARSE SURFACE,3.700000048,0,3.700000048
31,Nebraska,4019,10/29/2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.6000061,0,0,302.6000061,0,0,16,0,0,34.40000153,0,0,32.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INCREASED IN LONG AND TRANS CRACKING,3.700000048,0,25.89999962
46,South Dakota,9106,10/15/2015,5,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.80000305,0,0,0,0,0,40,26,0,48.90000153,22.10000038,0,0,0,0,1,0,0,198.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BLEEDING THROUGHOUT SECTION, NOT RATED CHIP SEAL.INCREASE PATCH TRANS REDUCED",3.799999952,2.700000048,45.59999847
46,South Dakota,9197,10/08/2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.3999939,6.400000095,16.10000038,0,0,0,22,18,2,30,60.79999924,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,# OF TRANS CRACKS HAS INCREASED,3.700000048,0,83.30000305
35,New Mexico,AA01,04/30/2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
35,New Mexico,AA02,04/30/2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
35,New Mexico,AA03,04/30/2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
35,New Mexico,AA61,04/30/2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
53,Washington,1007,03/17/2016,4,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19999981,9.399999619,75.30000305,0,0,0,8,0,0,3.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.9000244,0,0,SURFACE HAS AGGREGAT POPOUTS 10-20MM,3.700000048,0.300000012,0
53,Washington,AA02,03/29/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOTH WHEEL PATHS HAVE SURFACE WEAR & COLOR CHANGE,3.700000048,0,0
53,Washington,BA60,03/30/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
53,Washington,AA03,03/29/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
53,Washington,BA01,03/30/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
53,Washington,BA59,03/30/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
41,Oregon,AA03,04/05/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
41,Oregon,AA59,04/05/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
41,Oregon,AA60,04/05/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
41,Oregon,AA01,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
41,Oregon,AA02,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,0
30,Montana,0113,04/27/2016,6,10.80000019,60.40000153,13.60000038,0,0,0,0,0,0,3.799999952,0,0,0,0,0,104.8000031,79.59999847,0,0,68.19999695,0,31,34,21,17.10000038,37.79999924,37.29999924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.550000012,0,0,0,0,0,0,0,,3.700000048,207,44.5
35,New Mexico,AA01,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.40000153,57.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIDE CONSTRUCTION JT RATED AS NON-WP LONGITUDINAL CRACKS,3.700000048,0,0
35,New Mexico,AA02,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIDE CONSTRUCTION JT RATED AS NON-WP LONGITUDINAL CRACK,3.700000048,0,0
35,New Mexico,AA03,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.3000031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIDE CONSTRUCTION JT RATED AS NON-WP LONGITUDINAL CRACK,3.700000048,0,0
30,Montana,0114,04/29/2016,5,30.5,8.699999809,0,0,0,0,0,0,0,0.600000024,0,0,0,0,0,177.1000061,8.600000381,9.600000381,0,0,9.600000381,105,12,29,79.30000305,15.69999981,51.59999847,0,0,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,184.1000061,49.20000076
30,Montana,7076,04/21/2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
30,Montana,7075,04/22/2016,4,4.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300000012,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,42.70000076,7.400000095
30,Montana,8129,04/25/2016,3,4.5,0,0,0,0,0,0,0,0,1.399999976,0,0,1.399999976,0,0,48.29999924,0,0,46,0,0,9,2,2,2.700000048,7.400000095,7.400000095,0,3.700000048,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEALANT HAS BEEN APPLIED TO CRACKS SINCE OUR LAST VISIT IN 2012,3.700000048,23.60000038,14.80000019
35,New Mexico,AA61,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,120.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIDE CONSTRUCTION JT RECORDED AS NON-WP LONGITUDINAL CRACK,3.700000048,0,0
32,Nevada,AA61,04/12/2016,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.3000031,0,0,RUTTING BOTH WHEEL PATHS,3.900000095,50.40000153,0
32,Nevada,AA60,04/12/2016,1,14.19999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.7999878,0,0,,3.900000095,142.1999969,0
32,Nevada,AA62,04/12/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.89999962,44.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.8999939,0,0,,3.900000095,0,0
30,Montana,6004,04/20/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.20000076,45.59999847,6.800000191,0,0,0,1,9,0,0.400000006,34.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,34.20000076
30,Montana,0120,05/02/2016,5,34.59999847,28,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3999939,0,0,0,0,0,23,7,25,11.89999962,7.699999809,41.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,298.7000122,27.10000038
30,Montana,0117,04/29/2016,5,22.29999924,15.60000038,0,0,0,0,0,0,0,0.699999988,3.5,0,0,3.5,0,169.8999939,6.099999905,0,0,4.300000191,0,100,13,0,68.59999847,12.30000019,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.700000048,,3.700000048,194.6999969,9
35,New Mexico,AA62,04/06/2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIDE CONSTRUCTION JT RATED AS NON-WP LONGITUDINAL CRACKS,3.700000048,0,0
35,New Mexico,6033,04/05/2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
30,Montana,0901,05/03/2016,4,13.5,28.39999962,1.5,0,0,0,0,0,0,0,1.100000024,0,0,1.100000024,0,198.1999969,4.300000191,0,0,0,0,74,16,6,57.29999924,31.79999924,15.10000038,0,1.399999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NON-FUNCTIONAL WIM BETWEEN STATIONS 19.2M AND 21.0M,3.700000048,161.3999939,48.40000153
46,South Dakota,0859,10/23/2013,4,16.20000076,28.20000076,0,0,0,0,0,0,139.3999939,0,0,0,0,0,0,67.40000153,24.60000038,0,0,0,0,24,13,9,16.70000076,25.39999962,31.10000038,0,8,6.400000095,0,0,1,0,0,7.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,INCREASE IN SEVERITY OF FATIGUE AND TRANSVERSE CRACKING,3.700000048,62,51.70000076
46,South Dakota,0608,11/05/2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14.80000019,0,0,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY,3.700000048,0,14.80000019
46,South Dakota,0660,11/05/2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14.19999981,0,0,14.19999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY,3.700000048,0,14.19999981
46,South Dakota,0607,11/05/2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,11.10000038,3.700000048,0,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY,3.700000048,0,14.80000019
40,Oklahoma,0507,07/19/2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
40,Oklahoma,0504,07/19/2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
40,Oklahoma,0505,07/19/2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,6.099999905
40,Oklahoma,0560,07/19/2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,22.20000076
40,Oklahoma,0160,07/20/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8000031,0,0,0,0,0,2,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,3
40,Oklahoma,0114,07/20/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
40,Oklahoma,0118,07/20/2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
40,Oklahoma,0119,07/21/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,15.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,6.400000095
40,Oklahoma,0116,07/20/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
40,Oklahoma,0115,07/20/2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
83,Manitoba,0505,05/09/2017,7,7.199999809,78.40000153,4,0,292.6000061,181.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT, TCR PREV RATED IS NOW PART OF BCR.",3.700000048,260.2999878,0
83,Manitoba,6450,05/09/2017,7,27.39999962,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,21.20000076,51.90000153,152.3999939,0,0,0,42,47,4,38,108.5999985,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, RAVELING NOT SEEN DURING THIS VISIT, CLOSE OUT VISIT.",3.700000048,156.3000031,103.5
83,Manitoba,6451,05/09/2017,7,0,109.6999969,24.39999962,0,0,429.8999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT, TCR PREV RATED IS NOW PART OF BCR.",3.700000048,304.7999878,0
83,Manitoba,0503,05/09/2017,7,17.89999962,57.59999847,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,17.10000038,122.5,30.5,0,0,0,64,48,5,43.20000076,89.19999695,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,239.8999939,68.19999695
83,Manitoba,0506,05/10/2017,6,2.099999905,113.8000031,0,0,447.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,292.7000122,0
83,Manitoba,0508,05/10/2017,7,30.20000076,32.79999924,18.29999924,0,0,0,0,0,0,0,0,0,0,0,0,91.69999695,18.89999962,137.1999969,0,0,0,86,64,2,74.5,127.1999969,7.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,245.3999939,95.09999847
83,Manitoba,0509,05/10/2017,6,3.099999905,127.6999969,0,0,321.8999939,0,0,0,0,0,0,0,0,0,0,42.09999847,37,0,0,0,0,40,12,0,33.40000153,22.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,301.1000061,19.20000076
83,Manitoba,0504,05/11/2017,7,3.400000095,23.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,59.29999924,158.3000031,0,0,0,0,42,57,2,38.29999924,143.3000031,7.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,105.5999985,140.8000031
83,Manitoba,0507,05/11/2017,7,2.700000048,14.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,47.40000153,164.6999969,0,0,0,0,77,52,1,69.5,124.6999969,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT.",3.700000048,78.40000153,121
32,Nevada,AA01,06/24/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.6999969,2.299999952,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA02,06/24/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.1000061,0,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA03,06/24/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5,4.599999905,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA59,06/24/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3000031,1.200000048,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA60,06/25/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.6999969,0.5,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA61,06/25/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5,4.400000095,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
32,Nevada,AA62,06/25/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.1999969,0,0,0,LIGHT POLISHED AGGREGATE BOTH WHEELPATHS.,3.700000048,0,0
2,Alaska,9035,06/26/2017,5,25.29999924,17.29999924,11.89999962,0,0,0,0,0,0,0,0,0,0,0,0,3.900000095,71.69999695,5.599999905,0,0,0,12,23,3,5.900000095,28.29999924,8.199999809,0,0,0,0,2,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,315.2999878,3,5.099999905,RAVELING IN BOTH WHEELPATHS THROUGHOUT SECTION.,3.799999952,139.8000031,22.70000076
27,Minnesota,1023,04/12/2017,4,0,0,0,0,0,0,0,0,0,0,16.89999962,40.09999847,0,0,0,133,0,106.3000031,52,0,0,15,26,5,15.69999981,84.90000153,12.10000038,0,14.89999962,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,563.9000244,6,127,CLOSE OUT VISIT. NEW PATCHING SINCE LAST MDS VISIT.,3.700000048,57,98.30000305
51,Virginia,1423,05/05/2015,3,42.79999924,8,0,0,0,0,0,152.3999939,0,0,0,0,0,0,0,17.70000076,152.3999939,0,0,0,0,5,0,0,3.700000048,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LESS AREA OF FATIGUE SEEN DURING THIS VISIT COMPARED TO LAST TIME,3.5,118.0999985,0
51,Virginia,1419,05/06/2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6000061,16.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY SINCE LAST VISIT IN 2012.,3.599999905,0,0
51,Virginia,1417,05/07/2015,5,351.8999939,25.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,52.29999924,152.3999939,0,0,0,84,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PUMPING RATED ON PREVIOUS SURVEY WAS NOT SEEN DURING THIS VISIT,3.700000048,304.7999878,0
83,Manitoba,AA02,05/04/2015,1,7.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.20000076,152.5,0,7.599999905,61,0,19,12,5,29.60000038,46.90000153,19.5,0,3.900000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPS 10 WARM MIX PRE CONSTRUCTION VISIT.  COARSE CHIP SEAL SURFACE.,3.900000095,238.6000061,83.69999695
83,Manitoba,AA61,05/04/2015,1,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,9,2,8,24.10000038,7.800000191,31.29999924,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPS 10 WARM MIX PRE CONSTRUCTION VISIT.  COARSE CHIP SEAL SURFACE.,3.900000095,1.700000048,61
