STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_CRACKING_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC
81,Alberta,0502,07/19/2000,43,36,717,0
81,Alberta,0503,07/18/2000,43,26,1008,0
81,Alberta,0504,07/18/2000,10,4,1327,1161
81,Alberta,0505,07/17/2000,38,12,6475,5287
81,Alberta,0506,07/18/2000,39,20,2148,139
81,Alberta,0507,07/18/2000,7,3,3090,80
81,Alberta,0508,07/18/2000,19,6,838,2886
81,Alberta,0509,07/19/2000,41,32,132,0
4,Arizona,0604,08/23/2000,1,0,4587,0
49,Utah,A352,07/08/1998,3,0,2401,669
49,Utah,A351,07/09/1998,3,0,2394,651
49,Utah,A350,07/07/1998,32,24,4095,0
49,Utah,A332,07/09/1998,40,19,5737,2072
49,Utah,A330,07/07/1998,48,36,6212,0
49,Utah,A320,07/07/1998,48,39,2564,0
49,Utah,A310,07/07/1998,54,36,2924,0
49,Utah,1004,07/09/1998,0,0,0,0
81,Alberta,0503,06/05/1998,50,31,1327,0
56,Wyoming,2015,08/19/1998,3,1,3742,87
8,Colorado,6013,08/18/1998,4,2,1486,741
56,Wyoming,7773,06/24/1998,0,0,2463,0
16,Idaho,9032,09/22/1998,0,0,499,0
16,Idaho,9034,09/24/1998,13,0,121,2384
16,Idaho,1001,09/23/1998,19,9,513,1732
8,Colorado,7783,08/26/1998,11,5,28,121
8,Colorado,7035,08/20/1998,1,0,1698,0
4,Arizona,0113,10/22/1998,10,0,0,1829
4,Arizona,0114,10/23/1998,11,2,0,644
6,California,2040,10/21/1998,0,0,0,0
6,California,2002,10/22/1998,0,0,766,0
8,Colorado,A350,10/14/1998,38,33,24,0
8,Colorado,A320,10/14/1998,53,69,0,0
8,Colorado,1053,08/24/1998,18,5,76,0
8,Colorado,A340,08/25/1998,46,29,94,1379
8,Colorado,A330,08/25/1998,54,44,340,1244
4,Arizona,0162,03/31/2006,4,1,707,49
16,Idaho,1007,05/08/2001,0,0,0,0
30,Montana,0114,05/14/2001,8,1,0,1088
30,Montana,0805,05/10/2001,16,1,0,2245
30,Montana,0806,05/10/2001,11,0,0,2127
30,Montana,7076,05/16/2001,0,0,527,0
56,Wyoming,2020,05/17/2001,0,0,340,0
53,Washington,1005,06/06/2001,2,0,1490,0
6,California,0569,12/02/2004,54,87,0,0
32,Nevada,0108,03/24/2005,1,0,613,0
32,Nevada,0107,03/24/2005,2,1,1140,0
32,Nevada,0106,03/22/2005,1,0,80,0
32,Nevada,0104,03/22/2005,0,0,107,0
32,Nevada,0101,03/22/2005,1,0,87,0
6,California,2647,03/09/2007,35,16,6849,0
6,California,0565,03/10/2000,44,48,1106,320
6,California,8149,03/13/2000,4,0,0,728
6,California,8150,03/22/2000,0,0,0,0
6,California,8153,03/27/2000,31,16,322,333
6,California,8156,03/24/2000,48,55,3814,0
6,California,8201,03/23/2000,0,0,2300,0
6,California,8535,03/15/2000,0,0,0,0
53,Washington,1006,04/24/2000,34,25,2685,658
53,Washington,1501,04/18/2000,30,30,1957,163
53,Washington,B320,04/25/2000,24,15,3052,662
53,Washington,B330,04/25/2000,18,13,3835,405
30,Montana,0561,05/22/1998,26,26,502,0
30,Montana,6004,05/18/1998,0,0,1621,0
30,Montana,7066,05/19/1998,0,0,298,0
32,Nevada,0101,10/09/1996,0,0,0,0
56,Wyoming,1007,05/12/1998,2,0,2848,492
30,Montana,7076,05/15/1998,0,0,527,0
56,Wyoming,A310,05/13/1998,12,6,1511,288
56,Wyoming,A320,05/12/1998,28,28,2100,305
56,Wyoming,A330,05/12/1998,16,8,1608,1750
56,Wyoming,A350,05/13/1998,26,19,1116,94
56,Wyoming,A363,05/12/1998,15,4,2772,1639
6,California,7454,04/15/1998,36,19,641,24
81,Alberta,0501,06/04/1998,6,0,326,991
81,Alberta,0505,06/04/1998,26,9,3877,1694
81,Alberta,0506,06/04/1998,29,14,1718,315
81,Alberta,0507,06/04/1998,5,2,2141,243
56,Wyoming,6032,08/04/1998,0,0,0,0
30,Montana,0805,06/17/1998,0,0,0,0
30,Montana,0806,06/17/1998,7,0,0,1299
8,Colorado,0501,07/31/1998,38,4,1213,8246
8,Colorado,0502,07/29/1998,28,10,1026,1805
8,Colorado,0509,07/29/1998,2,0,610,443
8,Colorado,0503,07/29/1998,5,2,256,135
8,Colorado,0504,07/30/1998,7,3,835,634
8,Colorado,0505,07/31/1998,23,8,1168,2948
8,Colorado,0506,07/31/1998,31,20,1084,1448
8,Colorado,0507,07/31/1998,23,12,215,218
8,Colorado,0508,07/30/1998,10,4,194,696
8,Colorado,0559,07/31/1998,7,0,502,1784
8,Colorado,6002,07/27/1998,42,18,2044,2869
30,Montana,7088,06/18/1998,0,0,513,0
53,Washington,6056,06/25/1998,0,0,0,0
56,Wyoming,2017,06/23/1998,13,0,3135,4944
56,Wyoming,2037,06/25/1998,1,0,7338,360
56,Wyoming,7772,06/22/1998,0,0,0,0
4,Arizona,B960,01/18/2005,54,55,1684,0
4,Arizona,B964,01/22/2005,54,54,111,0
4,Arizona,0507,12/05/2005,0,0,284,0
4,Arizona,0508,12/05/2005,2,0,4577,475
4,Arizona,0509,12/05/2005,29,8,5353,2165
4,Arizona,A901,03/31/2006,3,1,177,0
4,Arizona,0163,03/31/2006,,,0,0
6,California,2053,07/27/1998,54,28,1396,0
53,Washington,6048,07/22/1998,0,0,0,0
8,Colorado,0560,07/29/1998,18,2,513,4435
32,Nevada,1020,06/05/1997,38,29,4573,97
81,Alberta,0509,06/05/1998,41,20,260,0
81,Alberta,0504,06/05/1998,24,13,994,149
81,Alberta,0508,06/05/1998,17,7,894,856
81,Alberta,0502,06/05/1998,42,28,1372,28
2,Alaska,1002,08/25/1998,0,0,0,0
2,Alaska,1001,08/26/1998,1,0,852,0
53,Washington,1007,08/19/1998,0,0,0,0
49,Utah,A390,07/07/1998,54,33,3004,0
49,Utah,A361,07/08/1998,24,6,3485,2242
30,Montana,0806,07/30/1996,2,0,0,298
30,Montana,0503,08/01/1996,25,31,35,0
30,Montana,0122,06/15/1999,0,0,0,0
30,Montana,0123,06/15/1999,0,0,0,0
30,Montana,0124,06/15/1999,0,0,0,0
30,Montana,0502,06/09/1999,48,48,838,0
30,Montana,0503,06/07/1999,46,46,149,0
30,Montana,0504,06/07/1999,0,0,499,0
30,Montana,0505,06/04/1999,1,0,1025,89
30,Montana,0506,06/07/1999,1,0,790,0
30,Montana,0507,06/07/1999,0,0,132,0
30,Montana,0508,06/09/1999,27,26,80,0
30,Montana,0509,06/09/1999,53,61,0,0
30,Montana,0560,06/09/1999,20,16,346,0
30,Montana,0561,06/09/1999,26,26,520,0
30,Montana,0901,06/16/1999,0,0,0,0
30,Montana,0902,06/16/1999,0,0,0,0
30,Montana,0903,06/16/1999,0,0,0,0
30,Montana,1001,06/21/1999,0,0,1791,0
30,Montana,7066,06/04/1999,0,0,305,0
30,Montana,8129,06/23/1999,0,0,2782,0
30,Montana,A310,06/22/1999,10,2,2740,1071
30,Montana,A330,06/22/1999,6,0,2318,2082
30,Montana,A350,06/22/1999,0,0,2453,0
6,California,A311,09/13/2001,0,0,1445,0
6,California,A320,09/13/2001,33,4,6416,8679
6,California,A321,09/13/2001,19,3,8100,3704
6,California,A330,09/13/2001,12,4,8575,2300
6,California,A362,09/17/2001,4,0,6548,1628
8,Colorado,7780,09/17/2001,0,0,0,0
15,Hawaii,1003,09/06/2001,1,0,0,80
15,Hawaii,1006,09/05/2001,1,0,0,0
15,Hawaii,1008,09/11/2001,57,60,114,0
15,Hawaii,7080,09/10/2001,1,0,24,69
30,Montana,7076,09/24/2001,0,0,0,0
6,California,0659,09/18/2001,37,28,2701,33
6,California,0660,09/18/2001,26,24,5089,478
6,California,0608,09/20/2001,49,49,208,0
6,California,A340,09/13/2001,28,3,10189,7691
6,California,A350,09/13/2001,9,0,8755,3371
6,California,8534,01/26/2007,3,1,1628,0
4,Arizona,1065,01/18/2007,1,0,166,0
4,Arizona,1062,01/18/2007,12,3,520,0
6,California,0501,03/19/2007,36,46,3482,55
6,California,0509,03/20/2007,53,73,3139,0
6,California,0561,03/21/2007,31,23,4089,23
6,California,0567,03/22/2007,39,28,1501,274
6,California,A351,09/13/2001,27,1,7276,9243
6,California,A352,09/17/2001,7,0,5453,2488
6,California,A353,09/17/2001,6,0,7497,1916
6,California,A363,09/17/2001,15,0,8024,5543
6,California,A805,10/10/2001,0,0,0,0
6,California,A806,10/10/2001,0,0,0,0
4,Arizona,0604,10/10/2001,1,0,4549,0
6,California,A361,09/17/2001,5,0,5675,2086
6,California,2647,10/09/2001,8,1,6039,1507
4,Arizona,0669,10/11/2001,0,0,17,0
4,Arizona,0668,10/11/2001,0,0,492,0
4,Arizona,0667,10/11/2001,0,0,35,0
4,Arizona,0666,10/11/2001,0,0,28,0
4,Arizona,0664,10/10/2001,1,0,28,94
4,Arizona,0662,10/10/2001,1,0,1099,129
4,Arizona,0661,10/10/2001,5,2,784,0
4,Arizona,0660,10/10/2001,3,1,2883,142
4,Arizona,0659,10/09/2001,2,1,4068,0
4,Arizona,0608,10/10/2001,1,0,3277,0
4,Arizona,0607,10/10/2001,2,0,4112,156
4,Arizona,0606,10/09/2001,1,0,4185,80
4,Arizona,0665,10/10/2001,0,0,36,0
4,Arizona,0603,10/10/2001,0,0,1268,0
49,Utah,0804,11/01/2001,0,0,0,0
49,Utah,0803,11/01/2001,0,0,0,0
8,Colorado,1053,10/30/2001,0,0,0,0
6,California,2053,09/27/2001,54,54,3194,0
6,California,8202,10/11/2001,21,2,13657,7338
6,California,2051,09/28/2001,0,0,0,0
4,Arizona,0502,11/29/2001,54,54,0,0
4,Arizona,0503,11/28/2001,17,0,4802,3475
4,Arizona,0504,11/28/2001,0,0,357,0
4,Arizona,0505,11/30/2001,31,30,2827,551
4,Arizona,0506,11/29/2001,1,0,755,277
4,Arizona,0507,11/28/2001,0,0,0,0
4,Arizona,0508,11/28/2001,1,0,3520,249
4,Arizona,0509,11/29/2001,17,0,5138,3274
4,Arizona,0559,11/30/2001,2,0,2837,402
4,Arizona,0560,11/30/2001,33,29,995,684
6,California,0570,12/02/2004,52,67,915,0
6,California,0571,12/02/2004,5,2,6507,0
6,California,A806,12/15/2004,0,0,0,0
6,California,A805,12/15/2004,0,0,0,0
4,Arizona,1007,01/21/2005,54,57,2675,0
4,Arizona,B901,01/21/2005,54,58,2896,0
4,Arizona,B902,01/20/2005,54,76,2020,0
6,California,0509,11/06/2003,51,47,3811,0
6,California,A806,12/02/2003,0,0,0,0
6,California,A805,12/02/2003,0,0,0,0
32,Nevada,0101,03/29/2004,1,0,45,0
32,Nevada,0102,03/31/2004,12,12,658,0
32,Nevada,0103,03/30/2004,12,6,0,0
32,Nevada,0104,03/29/2004,0,0,42,0
32,Nevada,0105,03/31/2004,1,0,0,0
32,Nevada,0106,03/29/2004,1,0,59,0
32,Nevada,0107,03/30/2004,1,0,759,0
32,Nevada,0108,03/30/2004,1,0,277,0
32,Nevada,0109,03/30/2004,1,0,398,0
32,Nevada,0110,03/29/2004,1,0,83,0
32,Nevada,0111,03/30/2004,0,0,0,0
32,Nevada,0112,03/30/2004,0,0,38,0
16,Idaho,9034,08/31/2004,15,3,166,0
30,Montana,7076,09/28/2004,0,0,256,0
30,Montana,7075,09/27/2004,0,0,0,0
30,Montana,6004,09/29/2004,0,0,1133,0
30,Montana,0114,09/22/2004,0,0,0,0
49,Utah,0803,09/28/2004,0,0,0,0
49,Utah,1001,10/06/2004,2,0,2560,45
49,Utah,1004,10/04/2004,2,0,100,0
30,Montana,0119,07/13/2005,9,2,385,0
30,Montana,0118,07/11/2005,0,0,0,0
30,Montana,0117,07/11/2005,1,0,0,0
30,Montana,0116,07/11/2005,0,0,0,0
30,Montana,0115,07/11/2005,1,0,0,0
30,Montana,0114,07/12/2005,1,0,243,0
30,Montana,0113,07/11/2005,22,3,346,3946
30,Montana,0121,07/14/2005,10,2,1237,0
30,Montana,0120,07/13/2005,17,3,1330,0
30,Montana,0124,07/13/2005,1,0,128,0
30,Montana,0123,07/13/2005,0,0,149,0
30,Montana,0122,07/14/2005,17,3,378,0
15,Hawaii,1003,08/04/2005,7,3,69,0
15,Hawaii,1006,08/03/2005,54,54,10,0
15,Hawaii,1008,08/08/2005,54,65,1926,0
30,Montana,0805,07/27/2005,11,0,0,4123
30,Montana,0806,07/27/2005,10,0,0,3693
81,Alberta,0501,07/19/2005,7,2,249,0
81,Alberta,0502,07/21/2005,47,41,1261,0
81,Alberta,0503,07/21/2005,43,24,1646,0
81,Alberta,8529,07/25/2005,13,3,353,0
6,California,0508,03/20/2007,8,3,7712,0
6,California,0571,03/21/2007,9,7,7091,144
6,California,0504,03/19/2007,52,39,2751,0
6,California,0502,03/19/2007,49,75,3468,0
6,California,0565,03/22/2007,31,27,2574,386
30,Montana,6004,04/26/2007,0,0,1174,0
56,Wyoming,2015,04/20/2007,39,10,2255,2304
56,Wyoming,2017,04/18/2007,8,2,644,0
56,Wyoming,2019,04/17/2007,2,1,904,0
56,Wyoming,2020,04/16/2007,1,0,464,0
56,Wyoming,6031,04/12/2007,1,0,1750,0
56,Wyoming,7772,04/13/2007,0,0,2110,0
56,Wyoming,7773,04/19/2007,1,0,1663,0
56,Wyoming,7775,04/11/2007,0,0,2169,0
4,Arizona,0119,04/07/2005,28,8,1805,336
4,Arizona,0113,04/12/2005,20,5,3440,877
4,Arizona,1065,04/19/2005,1,0,24,94
4,Arizona,1062,04/18/2005,5,1,21,49
4,Arizona,1025,04/21/2005,0,0,0,0
4,Arizona,1024,04/20/2005,0,0,0,0
4,Arizona,1022,04/14/2005,1,0,0,0
53,Washington,1007,06/08/2005,0,0,0,0
53,Washington,0802,06/15/2005,0,0,0,0
53,Washington,0801,06/15/2005,0,0,0,0
32,Nevada,1020,08/12/2003,0,0,0,0
41,Oregon,5006,09/17/2003,0,0,0,0
41,Oregon,5008,09/16/2003,0,0,0,0
49,Utah,0803,07/21/2003,0,0,21,0
49,Utah,0804,07/21/2003,0,0,0,0
53,Washington,0801,08/07/2003,0,0,0,0
53,Washington,0802,08/07/2003,0,0,0,0
56,Wyoming,2015,07/10/2003,3,1,4282,0
56,Wyoming,7773,07/11/2003,0,0,2210,0
6,California,0506,11/05/2003,10,7,2131,0
6,California,0501,11/04/2003,46,61,3045,45
6,California,0505,11/05/2003,34,25,5121,0
6,California,0502,11/04/2003,43,66,3295,0
6,California,7456,02/27/2001,0,0,0,0
4,Arizona,A901,02/21/1995,0,0,0,0
4,Arizona,C310,06/03/1990,14,8,0,2418
4,Arizona,D310,06/03/1990,3,0,204,592
8,Colorado,6002,06/15/2004,47,34,3440,0
8,Colorado,7781,06/14/2004,32,20,804,0
82,British Columbia,6007,05/17/2004,25,8,125,0
56,Wyoming,6031,09/17/2004,0,0,3257,0
56,Wyoming,7772,09/20/2004,0,0,3056,0
56,Wyoming,1007,09/21/2004,1,0,2640,0
4,Arizona,0260,01/11/1999,2,0,0,0
49,Utah,0803,06/18/2002,0,0,0,0
49,Utah,0804,06/18/2002,0,0,0,0
56,Wyoming,2017,07/24/2002,7,0,513,1438
16,Idaho,9032,07/11/2002,2,0,721,128
18,Indiana,6012,10/09/2012,0,0,0,0
20,Kansas,3013,09/25/2012,0,0,0,0
20,Kansas,1005,09/26/2012,0,0,1064,0
20,Kansas,6026,09/27/2012,0,0,0,0
83,Manitoba,6454,08/17/2012,1,0,416,0
83,Manitoba,0503,08/14/2012,15,3,3967,0
10,Delaware,5005,10/03/2012,0,0,0,0
83,Manitoba,0502,08/14/2012,38,10,8291,0
83,Manitoba,0508,08/14/2012,21,6,6035,0
37,North Carolina,1645,10/09/2012,9,4,866,0
37,North Carolina,2819,10/11/2012,13,4,2675,0
37,North Carolina,1992,10/10/2012,0,0,0,0
51,Virginia,1419,10/25/2012,0,15,111,0
37,North Carolina,1801,10/24/2012,0,0,0,0
37,North Carolina,3008,10/23/2012,0,0,0,0
26,Michigan,0121,09/18/2012,0,0,0,0
26,Michigan,0123,09/20/2012,0,0,0,0
26,Michigan,0116,09/20/2012,0,0,0,0
26,Michigan,0120,09/18/2012,0,0,0,0
26,Michigan,0124,09/20/2012,0,0,0,0
26,Michigan,0118,09/18/2012,0,0,0,0
26,Michigan,0117,09/19/2012,0,0,0,0
26,Michigan,0159,09/19/2012,0,0,0,0
26,Michigan,0115,09/19/2012,0,0,0,0
46,South Dakota,9106,10/02/2012,0,0,3717,0
83,Manitoba,0507,08/16/2012,3,1,5422,0
83,Manitoba,0504,08/16/2012,1,0,5616,0
83,Manitoba,6450,08/16/2012,1,0,4643,0
83,Manitoba,6451,08/17/2012,16,4,7726,0
18,Indiana,2008,06/05/2012,2,0,1275,0
18,Indiana,3003,06/06/2012,43,31,3073,0
19,Iowa,1044,06/12/2012,40,11,998,0
19,Iowa,0605,06/14/2012,24,19,2254,0
18,Indiana,5043,06/13/2012,53,91,66,0
18,Indiana,1028,06/12/2012,0,0,1524,0
19,Iowa,0602,06/13/2012,18,15,1574,0
19,Iowa,0601,06/13/2012,15,11,1743,0
17,Illinois,5151,06/05/2012,0,0,825,0
17,Illinois,9267,06/06/2012,17,9,10356,0
19,Iowa,3006,06/07/2012,50,28,3011,0
81,Alberta,8529,05/22/2012,30,7,1874,0
87,Ontario,AA02,06/27/2017,0,0,0,0
2,Alaska,9035,06/27/2012,16,5,1369,87
42,Pennsylvania,1623,07/12/2012,0,0,6922,0
42,Pennsylvania,1614,07/11/2012,0,0,1649,0
42,Pennsylvania,1606,07/10/2012,0,0,2993,0
45,South Carolina,1024,05/18/2012,5,2,69,0
4,Arizona,1016,01/23/2017,46,2,6995,6714
13,Georgia,7028,05/11/2012,0,0,1815,0
87,Ontario,AA01,06/26/2017,0,0,0,0
87,Ontario,BA01,06/27/2017,0,0,0,0
87,Ontario,BA02,06/28/2017,0,0,0,0
87,Ontario,AA03,06/28/2017,0,0,0,0
87,Ontario,BA03,06/28/2017,0,0,0,0
87,Ontario,AA61,06/28/2017,0,0,0,0
87,Ontario,BA61,06/28/2017,0,0,0,0
87,Ontario,AA62,06/30/2017,0,0,0,0
87,Ontario,BA62,06/30/2017,0,0,0,0
87,Ontario,AA01,06/23/2018,0,0,0,0
87,Ontario,BA01,06/24/2018,0,0,0,0
8,Colorado,1029,10/03/2013,2,0,2380,0
8,Colorado,1053,10/02/2013,18,6,1802,0
8,Colorado,7783,10/01/2013,23,6,509,0
8,Colorado,7035,09/23/2013,6,3,5675,0
56,Wyoming,2017,10/08/2013,0,0,0,0
8,Colorado,7781,09/26/2013,3,0,492,0
44,Rhode Island,7401,08/03/2011,0,0,2193,0
89,Quebec,A903,08/08/2011,0,0,676,0
24,Maryland,1634,08/10/2011,54,87,107,0
34,New Jersey,1033,08/10/2011,36,38,2623,0
89,Quebec,0901,08/08/2011,0,0,637,0
42,Pennsylvania,1597,08/17/2011,54,51,2474,707
42,Pennsylvania,1599,08/16/2011,0,0,0,0
19,Iowa,3055,08/23/2011,0,0,3090,0
19,Iowa,6150,08/24/2011,0,0,641,0
48,Texas,3865,07/15/2011,0,0,0,0
8,Colorado,1029,09/19/2011,1,0,2023,0
55,Wisconsin,A901,09/29/2011,0,0,0,0
55,Wisconsin,A902,09/29/2011,0,0,0,0
55,Wisconsin,A903,10/03/2011,0,0,0,0
55,Wisconsin,A907,10/03/2011,21,9,2598,0
55,Wisconsin,A908,10/03/2011,50,26,1483,0
55,Wisconsin,A909,10/06/2011,43,13,2141,0
55,Wisconsin,B901,10/04/2011,0,0,0,0
55,Wisconsin,B902,10/04/2011,0,0,0,0
55,Wisconsin,B903,10/04/2011,54,19,2079,0
55,Wisconsin,B907,10/05/2011,32,13,1278,0
55,Wisconsin,B908,10/05/2011,56,39,2550,0
55,Wisconsin,B909,10/05/2011,37,15,1320,0
18,Indiana,1037,10/13/2011,5,1,2197,0
18,Indiana,5022,10/13/2011,0,0,672,0
18,Indiana,5528,10/11/2011,11,4,1670,0
18,Indiana,5538,10/12/2011,41,16,2346,0
18,Indiana,6012,10/14/2011,4,1,0,0
30,Montana,0119,07/19/2011,20,3,1410,416
30,Montana,0121,07/19/2011,51,10,2706,76
30,Montana,0120,07/19/2011,51,12,1902,0
30,Montana,0805,07/13/2011,19,2,1310,4185
16,Idaho,1020,10/03/2011,0,0,0,0
56,Wyoming,7775,09/30/2011,0,0,2269,0
30,Montana,0116,07/15/2011,9,2,308,28
30,Montana,0113,07/15/2011,33,8,2966,866
8,Colorado,7781,09/28/2011,0,0,0,0
30,Montana,0118,07/15/2011,15,3,367,17
40,Oklahoma,4088,11/04/1992,14,10,1427,1050
47,Tennessee,C311,08/13/1991,0,0,0,0
17,Illinois,5843,11/25/2002,0,0,0,0
6,California,A806,11/16/2011,0,0,0,0
6,California,A805,11/16/2011,0,0,0,0
4,Arizona,1021,11/30/2011,0,0,1663,0
4,Arizona,1022,12/05/2011,28,8,4528,516
4,Arizona,1062,12/06/2011,30,5,5869,76
4,Arizona,1018,12/09/2011,32,8,8111,173
4,Arizona,1065,12/07/2011,5,1,1362,10
6,California,2038,12/13/2011,0,0,0,0
37,North Carolina,1645,10/10/2000,0,0,0,0
18,Indiana,0902,02/15/1994,0,0,651,0
18,Indiana,0901,02/15/1994,0,0,433,0
18,Indiana,0901,11/21/1994,0,0,433,0
18,Indiana,0902,11/21/1994,0,0,651,0
18,Indiana,0904,02/15/1994,0,0,734,0
18,Indiana,0904,11/21/1994,0,0,741,0
18,Indiana,0905,02/15/1994,0,0,786,0
18,Indiana,0905,11/21/1994,0,0,793,0
19,Iowa,0101,09/12/1995,3,0,0,0
19,Iowa,0111,09/12/1995,0,0,0,0
19,Iowa,0112,09/12/1995,0,0,0,0
27,Minnesota,1016,11/08/1990,25,12,0,0
27,Minnesota,1028,11/13/1990,0,0,3593,0
27,Minnesota,D310,06/01/1992,42,38,561,0
29,Missouri,0759,09/15/1994,0,0,2772,0
29,Missouri,A310,02/14/1996,11,5,2945,0
29,Missouri,A310,04/22/1997,14,9,388,0
83,Manitoba,0509,05/21/2002,54,31,1448,0
31,Nebraska,4019,10/21/2011,0,0,579,0
29,Missouri,0801,11/09/2011,3,1,236,0
30,Montana,7075,07/26/2011,3,1,146,0
29,Missouri,0802,11/09/2011,12,2,499,0
10,Delaware,1450,11/14/2011,0,0,0,0
51,Virginia,2564,11/13/2011,0,0,0,0
87,Ontario,1680,11/24/2011,0,0,0,0
87,Ontario,1806,11/24/2011,0,0,0,0
55,Wisconsin,0116,07/21/2004,1,0,0,0
83,Manitoba,1801,02/14/1994,1,0,2061,35
83,Manitoba,A320,04/28/2004,11,4,2591,76
83,Manitoba,A330,04/28/2004,50,33,3510,0
90,Saskatchewan,A340,10/23/1990,24,10,5502,655
90,Saskatchewan,A350,10/23/1990,6,0,1923,1119
1,Alabama,0502,10/18/2011,56,38,2865,0
1,Alabama,0503,10/19/2011,16,3,1604,0
1,Alabama,0504,10/18/2011,14,2,284,0
1,Alabama,0505,10/18/2011,49,9,3108,0
1,Alabama,0506,10/18/2011,21,2,357,0
1,Alabama,0507,10/18/2011,31,5,319,69
1,Alabama,0508,10/19/2011,36,6,450,0
1,Alabama,0509,10/19/2011,40,8,2602,0
1,Alabama,0563,10/18/2011,51,23,3101,0
1,Alabama,4155,10/20/2011,12,1,152,0
29,Missouri,7054,02/13/2003,0,0,256,0
4,Arizona,1025,02/09/2012,1,0,156,0
4,Arizona,1024,02/08/2012,12,2,38,0
4,Arizona,1015,02/15/2012,20,4,7130,0
4,Arizona,1017,02/13/2012,2,0,6153,14
4,Arizona,1016,02/14/2012,32,1,3028,5581
4,Arizona,0261,02/21/2012,23,6,5037,502
22,Louisiana,0114,01/27/2012,0,0,0,0
22,Louisiana,0113,01/27/2012,18,2,859,0
22,Louisiana,0115,01/26/2012,6,1,14,0
22,Louisiana,0116,01/26/2012,3,0,66,0
22,Louisiana,0117,01/27/2012,0,0,267,0
22,Louisiana,0118,01/26/2012,3,0,565,0
22,Louisiana,0119,01/25/2012,1,0,159,21
22,Louisiana,0120,01/25/2012,2,0,1705,0
22,Louisiana,0121,01/25/2012,13,1,2997,0
22,Louisiana,0122,01/26/2012,9,1,416,0
22,Louisiana,0123,01/26/2012,2,0,440,0
22,Louisiana,0124,01/26/2012,1,0,42,0
40,Oklahoma,0115,07/24/2012,16,2,842,0
40,Oklahoma,0114,07/24/2012,45,14,3045,0
53,Washington,0802,05/09/2012,3,1,76,0
53,Washington,0801,05/09/2012,0,0,0,0
40,Oklahoma,0160,07/24/2012,0,0,270,0
83,Manitoba,0509,08/14/2012,21,6,6174,0
83,Manitoba,0506,08/15/2012,21,6,9957,0
83,Manitoba,0505,08/16/2012,22,4,8145,0
39,Ohio,0901,10/23/2012,0,0,0,0
39,Ohio,0902,10/22/2012,3,0,1781,1081
39,Ohio,0903,10/22/2012,0,0,0,0
6,California,A805,11/16/2012,0,0,52,0
6,California,A806,11/16/2012,0,0,121,0
35,New Mexico,0801,08/16/2012,23,4,305,0
6,California,7452,11/07/2012,0,0,0,0
39,Ohio,0111,11/06/2012,4,1,405,97
39,Ohio,0104,11/06/2012,0,0,0,0
39,Ohio,0112,11/06/2012,0,0,0,0
39,Ohio,4018,11/07/2012,0,0,1296,0
39,Ohio,0159,11/08/2012,1,0,0,21
39,Ohio,0160,11/08/2012,0,0,0,0
89,Quebec,A903,10/16/2012,0,0,797,0
89,Quebec,A902,10/17/2012,0,0,121,0
89,Quebec,A901,10/17/2012,0,0,506,0
6,California,7456,12/06/2012,0,0,3011,0
6,California,8156,01/28/2013,54,86,3059,0
1,Alabama,0563,02/04/2013,51,28,2654,0
1,Alabama,0502,02/05/2013,56,39,3354,0
1,Alabama,0503,02/06/2013,18,3,2585,0
1,Alabama,0504,02/05/2013,16,2,485,0
1,Alabama,0505,02/05/2013,50,9,3440,0
1,Alabama,0506,02/04/2013,26,3,579,0
1,Alabama,0507,02/04/2013,33,5,464,0
1,Alabama,0508,02/06/2013,37,7,686,0
1,Alabama,0509,02/06/2013,42,8,3451,0
1,Alabama,4155,02/06/2013,17,2,589,0
5,Arkansas,A603,11/03/2012,43,13,5093,0
5,Arkansas,A604,11/02/2012,49,19,4979,0
5,Arkansas,A606,11/02/2012,41,11,,0
5,Arkansas,A607,11/01/2012,23,5,,0
5,Arkansas,A608,11/01/2012,20,2,4639,0
35,New Mexico,0801,04/03/2013,26,5,693,0
26,Michigan,D340,05/23/1990,,1,,0
26,Michigan,D351,05/23/1990,0,0,,0
29,Missouri,0607,04/06/1993,2,0,87,0
29,Missouri,0608,04/21/1993,0,0,0,0
29,Missouri,0604,04/22/1993,0,0,2564,0
29,Missouri,0659,04/06/1993,3,1,724,62
29,Missouri,0660,04/06/1993,0,0,0,0
29,Missouri,0661,04/21/1993,0,0,0,0
29,Missouri,0662,04/21/1993,0,0,0,0
29,Missouri,0663,04/21/1993,0,0,0,0
29,Missouri,0664,04/21/1993,0,0,0,0
4,Arizona,0261,12/12/2016,25,7,6101,419
4,Arizona,BA60,06/08/2016,3,1,6628,14
4,Arizona,AA60,12/07/2016,0,0,0,0
4,Arizona,AA59,12/07/2016,0,0,0,0
4,Arizona,AA02,12/07/2016,0,0,0,0
4,Arizona,AA61,12/07/2016,0,0,0,0
4,Arizona,AA03,12/07/2016,0,0,0,0
4,Arizona,AA01,12/07/2016,0,0,0,0
4,Arizona,AA01,06/06/2017,0,0,0,0
4,Arizona,AA02,06/06/2017,0,0,0,0
28,Mississippi,3087,01/23/2012,54,42,0,0
6,California,7491,03/08/2012,24,9,1036,0
6,California,8535,03/12/2012,1,0,35,0
6,California,8534,03/13/2012,5,0,1833,24
