STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CRACK_OR_JOINT,CRACK_OR_JOINT_EXP,CONSTRUCTION_NO,AVG_EDGE_FAULT,AVG_WHEELPATH_FAULT
6,California,3021,11/06/2009,C,Crack,2,1.700000048,1
6,California,0203,12/14/2009,J,Joint,4,0.5,0.800000012
8,Colorado,0219,09/16/2009,J,Joint,1,0.300000012,0.200000003
8,Colorado,0812,09/18/2009,J,Joint,1,0.200000003,0.200000003
6,California,0212,12/15/2009,J,Joint,2,0.5,0.400000006
6,California,0206,12/14/2009,J,Joint,2,0.100000001,0.100000001
53,Washington,0207,04/30/2009,J,Joint,1,0.300000012,0.400000006
6,California,0205,12/15/2009,C,Crack,2,0.800000012,0.400000006
4,Arizona,0220,01/19/2010,J,Joint,1,0.100000001,0
6,California,3013,11/17/2009,C,Crack,2,0,0
6,California,3019,11/17/2009,C,Crack,2,0.300000012,0.200000003
8,Colorado,0811,09/18/2009,C,Crack,1,0.699999988,0.699999988
49,Utah,3011,08/19/2010,C,Crack,2,0,0
6,California,7493,03/10/2011,J,Joint,3,1.5,1.5
8,Colorado,0218,10/06/2010,C,Crack,3,1.700000048,1.700000048
8,Colorado,0222,10/11/2010,J,Joint,4,0.400000006,0.100000001
6,California,0210,11/17/2010,J,Joint,3,0.400000006,0.200000003
16,Idaho,3023,06/21/2011,J,Joint,2,0.600000024,0.300000012
56,Wyoming,3027,02/06/1992,J,Joint,1,2.900000095,3
6,California,0605,10/08/1992,C,Crack,2,,
49,Utah,D446,09/12/1997,C,Crack,2,,
4,Arizona,0265,02/17/2011,J,Joint,1,3.099999905,2.700000048
6,California,3017,03/17/2011,C,Crack,3,0,0
6,California,3013,03/14/2011,J,Joint,2,0.899999976,0.899999976
55,Wisconsin,6351,09/20/2011,C,Crack,3,0,0
53,Washington,0203,05/17/2011,J,Joint,1,0.400000006,0.5
53,Washington,0206,05/19/2011,J,Joint,1,0.5,1
53,Washington,0206,05/19/2011,C,Crack,1,0.800000012,0.800000012
49,Utah,C457,04/27/1999,C,Crack,1,,
55,Wisconsin,3012,09/20/2011,C,Crack,6,0,0
53,Washington,7409,10/20/2011,C,Crack,2,0,0
18,Indiana,3031,10/11/2011,J,Joint,3,,0.600000024
39,Ohio,9006,10/25/2011,C,Crack,3,0.200000003,0.300000012
18,Indiana,3030,11/18/1991,J,Joint,1,-0.100000001,-0.200000003
8,Colorado,0217,09/20/2011,J,Joint,4,0.200000003,-0.400000006
6,California,7493,03/16/2012,J,Joint,3,1.600000024,1.200000048
6,California,3019,03/19/2012,J,Joint,2,2.099999905,1.799999952
12,Florida,4057,02/15/2012,J,Joint,1,0,0
9,Connecticut,4008,03/29/2012,C,Crack,3,0,-0.5
4,Arizona,0214,02/21/2012,C,Crack,1,3,2
5,Arkansas,4046,04/16/2012,J,Joint,3,1.200000048,1.200000048
18,Indiana,3002,06/07/2012,J,Joint,7,,
5,Arkansas,0222,04/18/2012,J,Joint,2,2,2.200000048
53,Washington,0205,05/15/2012,C,Crack,1,0.300000012,
5,Arkansas,4019,04/17/2012,J,Joint,2,0.400000006,0.400000006
5,Arkansas,0219,04/18/2012,J,Joint,2,-0.200000003,0
10,Delaware,0208,05/16/2012,J,Joint,5,0.600000024,0.5
55,Wisconsin,0221,07/30/2012,J,Joint,1,0.100000001,0.200000003
55,Wisconsin,0220,07/30/2012,J,Joint,1,0.200000003,0.100000001
49,Utah,7082,08/28/2012,C,Crack,1,0,0
20,Kansas,0208,09/19/2012,J,Joint,2,0.200000003,0.200000003
20,Kansas,0202,09/18/2012,J,Joint,3,-0.400000006,0.100000001
39,Ohio,0261,08/06/2012,J,Joint,1,0.100000001,0.100000001
13,Georgia,3015,05/08/2012,J,Joint,2,1.299999952,1.200000048
49,Utah,7086,08/29/2012,J,Joint,3,0,0.100000001
55,Wisconsin,0213,07/31/2012,J,Joint,1,0.100000001,0.400000006
37,North Carolina,0203,10/16/2012,J,Joint,1,0.400000006,0.200000003
37,North Carolina,0212,10/17/2012,J,Joint,1,0.200000003,0.100000001
26,Michigan,0219,11/14/2012,J,Joint,5,0.800000012,0.800000012
48,Texas,4142,11/09/2011,J,Joint,2,-0.200000003,0
38,North Dakota,0260,08/21/2012,J,Joint,3,0.300000012,0.800000012
20,Kansas,0259,09/20/2012,J,Joint,3,0.300000012,0.300000012
6,California,0204,11/15/2012,J,Joint,3,0.5,0.200000003
53,Washington,A809,05/07/2013,J,Joint,1,0.5,0.5
39,Ohio,9006,04/22/2013,C,Crack,3,0.400000006,0.200000003
53,Washington,0203,05/20/2013,J,Joint,1,0.400000006,0.100000001
28,Mississippi,7012,11/08/2012,J,Joint,4,0.699999988,0.699999988
53,Washington,0212,05/21/2013,J,Joint,1,0.100000001,0.100000001
5,Arkansas,0214,08/12/2013,J,Joint,2,2.5,2.599999905
8,Colorado,0220,09/18/2013,J,Joint,2,-0.100000001,-0.600000024
27,Minnesota,3007,10/16/2013,J,Joint,3,0.300000012,0.300000012
48,Texas,4142,06/26/2013,J,Joint,2,0.100000001,0.200000003
48,Texas,A807,11/18/2013,J,Joint,1,0.100000001,0
5,Arkansas,0221,08/15/2013,J,Joint,3,1.100000024,1.200000048
48,Texas,A808,11/20/2014,J,Joint,2,0.400000006,0.300000012
5,Arkansas,4046,12/03/2014,J,Joint,3,2.299999952,2.299999952
37,North Carolina,0203,03/09/2015,J,Joint,1,0.300000012,0.300000012
8,Colorado,0218,10/09/2015,J,Joint,3,-0.200000003,-0.400000006
10,Delaware,0208,05/26/2015,J,Joint,6,,
37,North Carolina,0208,03/11/2015,J,Joint,1,0,0
19,Iowa,0216,11/19/2014,C,Crack,3,12,11
55,Wisconsin,0213,11/04/2015,J,Joint,2,0.200000003,0.400000006
31,Nebraska,3023,04/05/2000,C,Crack,2,0,0
29,Missouri,0807,02/02/2000,J,Joint,1,-0.100000001,-0.200000003
19,Iowa,0222,05/12/1999,J,Joint,1,0.200000003,0.200000003
26,Michigan,0214,10/19/1999,J,Joint,1,-0.200000003,-0.100000001
26,Michigan,0216,10/18/1999,J,Joint,1,-0.300000012,0
55,Wisconsin,6355,08/25/1999,J,Joint,1,0.100000001,0.200000003
26,Michigan,0224,10/18/1999,J,Joint,1,0,0
55,Wisconsin,0261,06/05/2000,J,Joint,1,0.100000001,0.100000001
38,North Dakota,0215,07/17/2000,J,Joint,2,0.5,0.5
55,Wisconsin,0259,06/06/2000,J,Joint,1,0.100000001,0.100000001
38,North Dakota,0219,07/27/2001,J,Joint,2,0.600000024,0.5
19,Iowa,0217,02/08/2000,J,Joint,1,-0.200000003,-0.100000001
29,Missouri,0605,07/12/2000,C,Crack,10,0.5,0.699999988
19,Iowa,0221,02/09/2000,J,Joint,1,0,0
38,North Dakota,0218,07/19/2000,J,Joint,2,0,0
38,North Dakota,0222,07/19/2000,J,Joint,2,0.200000003,0.300000012
38,North Dakota,0259,07/19/2000,J,Joint,1,0.300000012,0.5
20,Kansas,0202,08/14/2001,C,Crack,1,0,0
19,Iowa,0214,10/17/2001,J,Joint,1,0.5,0.600000024
19,Iowa,0217,10/16/2001,J,Joint,1,0.100000001,0.200000003
46,South Dakota,0605,07/12/2001,J,Joint,7,1.600000024,0.699999988
18,Indiana,3002,11/18/1991,J,Joint,1,0,0
19,Iowa,3028,04/05/2002,J,Joint,2,0.100000001,0.400000006
20,Kansas,3013,07/19/2001,J,Joint,2,1.700000048,1.100000024
20,Kansas,4063,07/18/2001,C,Crack,2,0.899999976,0.899999976
20,Kansas,0259,08/21/2001,J,Joint,1,0.100000001,0.100000001
18,Indiana,3030,09/27/2001,J,Joint,1,0.200000003,0.200000003
19,Iowa,0213,03/27/2002,J,Joint,1,0.100000001,0.200000003
19,Iowa,0214,03/27/2002,J,Joint,1,0.200000003,0.5
46,South Dakota,0605,06/27/2002,C,Crack,7,,0.5
29,Missouri,A807,09/10/2002,J,Joint,1,0.300000012,0
29,Missouri,0808,09/11/2002,J,Joint,1,0,0.100000001
29,Missouri,5081,06/20/2002,C,Crack,2,0,0.200000003
39,Ohio,0210,10/22/2002,J,Joint,1,0.600000024,0.5
19,Iowa,0222,03/27/2002,J,Joint,1,0,0.200000003
20,Kansas,4054,02/12/2002,C,Crack,4,2.299999952,2.099999905
20,Kansas,4016,02/13/2002,J,Joint,2,0.800000012,0.699999988
18,Indiana,0605,11/06/2002,J,Joint,5,,0.800000012
39,Ohio,0202,10/23/2002,J,Joint,1,0.300000012,0.300000012
39,Ohio,0205,04/15/2003,J,Joint,1,0.200000003,0.200000003
39,Ohio,0212,10/22/2002,J,Joint,1,0.5,0.200000003
38,North Dakota,0217,09/24/2003,C,Crack,6,0,2
26,Michigan,0601,05/19/1995,J,Joint,1,,
38,North Dakota,0220,09/24/2003,J,Joint,3,-0.699999988,-0.300000012
27,Minnesota,6300,08/27/2003,J,Joint,4,0.200000003,0.400000006
39,Ohio,0206,10/23/2002,C,Crack,1,0.100000001,0
46,South Dakota,3013,08/20/2002,J,Joint,2,2.799999952,2.799999952
26,Michigan,3069,05/20/2002,J,Joint,3,0.200000003,0.200000003
39,Ohio,0212,10/22/2002,C,Crack,1,0,0
39,Ohio,0259,04/08/2003,J,Joint,1,0.200000003,0
39,Ohio,0261,04/16/2003,J,Joint,1,0,0
20,Kansas,3013,08/25/2003,J,Joint,3,0.5,1.600000024
18,Indiana,3002,09/13/2002,J,Joint,4,1.700000048,2.299999952
27,Minnesota,4055,09/19/2002,J,Joint,5,0.699999988,0.699999988
29,Missouri,5000,12/03/2002,J,Joint,5,2.200000048,2.400000095
29,Missouri,5000,12/03/2002,C,Crack,5,0.400000006,0.400000006
19,Iowa,3009,05/17/2004,C,Crack,1,-0.5,0
39,Ohio,0210,04/10/2003,J,Joint,1,0.200000003,0
38,North Dakota,0220,09/24/2003,C,Crack,3,0,0
31,Nebraska,3024,04/27/2004,J,Joint,2,0,0.200000003
29,Missouri,4036,10/07/2003,C,Crack,2,0,0
46,South Dakota,0602,07/22/2003,C,Crack,8,0.200000003,0.600000024
39,Ohio,0210,09/10/2004,C,Crack,1,1,0.600000024
39,Ohio,0211,09/22/2004,J,Joint,1,0.5,0.400000006
29,Missouri,A602,11/15/2004,C,Crack,3,1.899999976,1.600000024
55,Wisconsin,6353,10/05/2004,J,Joint,3,2.299999952,2.200000048
19,Iowa,0224,05/19/2005,J,Joint,1,0.699999988,0.200000003
18,Indiana,0605,04/12/2000,J,Joint,5,0.300000012,0
29,Missouri,A602,04/18/2006,J,Joint,3,0.300000012,0.400000006
39,Ohio,0259,12/13/1996,J,Joint,1,0,0
20,Kansas,0201,07/11/2005,J,Joint,5,0.200000003,0
18,Indiana,4042,10/11/1994,J,Joint,1,0.5,0.300000012
20,Kansas,4052,07/28/2005,J,Joint,3,1.100000024,1.299999952
55,Wisconsin,0220,08/16/2005,J,Joint,1,0,-0.100000001
26,Michigan,0220,09/21/2005,J,Joint,2,-0.200000003,-0.200000003
39,Ohio,0263,06/13/2006,J,Joint,1,0.100000001,0
26,Michigan,0223,11/10/2004,J,Joint,2,-0.300000012,-0.400000006
55,Wisconsin,0261,08/15/2005,J,Joint,1,-0.400000006,-0.100000001
26,Michigan,0220,10/25/2006,J,Joint,2,-0.5,-0.200000003
29,Missouri,A601,08/30/2005,J,Joint,4,-0.400000006,0.300000012
26,Michigan,0259,11/10/2004,C,Crack,2,0,0
39,Ohio,0265,06/13/2006,J,Joint,1,0.100000001,0.100000001
39,Ohio,0259,06/12/2006,J,Joint,1,-0.200000003,-0.300000012
55,Wisconsin,6353,06/03/2008,J,Joint,3,1.799999952,2.200000048
55,Wisconsin,6351,06/03/2008,J,Joint,2,1.200000048,1.399999976
55,Wisconsin,6351,06/03/2008,C,Crack,2,0.600000024,0.400000006
55,Wisconsin,3014,06/03/2008,J,Joint,2,5.699999809,5.599999905
55,Wisconsin,3008,06/04/2008,C,Crack,2,1,1
8,Colorado,0215,09/16/2013,J,Joint,4,0.200000003,0.5
1,Alabama,3028,02/01/2013,C,Crack,2,5.699999809,5.699999809
6,California,9048,02/05/2013,J,Joint,7,0.5,0.699999988
5,Arkansas,0217,08/14/2013,C,Crack,4,-0.300000012,0.5
5,Arkansas,0218,08/14/2013,C,Crack,4,0,0.100000001
21,Kentucky,3016,03/27/2014,J,Joint,3,0.100000001,0.200000003
9,Connecticut,4008,05/05/2014,J,Joint,4,0.200000003,0.100000001
9,Connecticut,4008,05/05/2014,C,Crack,4,0,0
28,Mississippi,3018,11/20/2014,J,Joint,2,5.599999905,4.699999809
19,Iowa,0218,11/17/2014,C,Crack,3,,
19,Iowa,0214,11/19/2014,J,Joint,2,-0.200000003,-0.100000001
53,Washington,A809,07/30/2015,J,Joint,1,0.300000012,0.200000003
55,Wisconsin,0217,11/04/2015,J,Joint,2,-0.200000003,0.100000001
55,Wisconsin,0261,11/04/2015,J,Joint,1,0.100000001,0.200000003
55,Wisconsin,0262,11/05/2015,J,Joint,2,-0.5,0
28,Mississippi,9030,11/17/2014,J,Joint,1,0.899999976,1
8,Colorado,0223,10/14/2015,J,Joint,1,0.400000006,1
6,California,0202,10/14/2014,C,Crack,2,2.099999905,2.400000095
20,Kansas,0206,12/02/2015,J,Joint,3,0.200000003,0.5
6,California,0205,10/15/2014,C,Crack,3,0.899999976,0.400000006
4,Arizona,0214,12/08/2014,C,Crack,1,3,3
8,Colorado,0811,10/15/2015,J,Joint,1,-0.100000001,-0.100000001
4,Arizona,0216,12/11/2014,J,Joint,1,0.400000006,0.300000012
4,Arizona,0218,12/09/2014,J,Joint,3,0.200000003,0.300000012
8,Colorado,3032,10/23/2015,J,Joint,3,1.899999976,0.699999988
38,North Dakota,0264,10/01/2015,J,Joint,2,1.100000024,1.299999952
8,Colorado,0224,09/12/2014,J,Joint,2,0.400000006,0.200000003
6,California,3024,01/27/2015,C,Crack,2,0,0
1,Alabama,3028,05/04/2015,C,Crack,2,5,5
38,North Dakota,0214,09/23/2015,J,Joint,7,0,0
4,Arizona,0224,12/11/2014,J,Joint,1,0.200000003,0.100000001
8,Colorado,0218,09/11/2014,J,Joint,3,-0.300000012,-0.300000012
1,Alabama,4007,05/04/2015,J,Joint,1,5.599999905,5.5
48,Texas,4142,08/14/2015,J,Joint,2,0.200000003,0.300000012
4,Arizona,0262,12/15/2014,C,Crack,3,0,0
4,Arizona,0267,12/17/2014,J,Joint,2,0.600000024,0.400000006
48,Texas,A807,09/21/2015,J,Joint,1,0.300000012,0.100000001
4,Arizona,0263,12/16/2014,J,Joint,2,0.600000024,0.5
53,Washington,0211,04/10/2017,J,Joint,1,0.100000001,0.699999988
55,Wisconsin,3008,11/01/2016,J,Joint,3,3.599999905,4.5
26,Michigan,9029,11/09/2016,J,Joint,4,1.100000024,0.400000006
38,North Dakota,0220,09/24/2015,J,Joint,6,-0.100000001,0
38,North Dakota,0259,09/30/2015,J,Joint,3,0.200000003,0.400000006
53,Washington,0208,06/19/2018,C,Crack,1,1,0
6,California,3021,02/22/2017,J,Joint,5,0.800000012,0.5
6,California,9048,02/23/2017,J,Joint,8,1.899999976,1.799999952
53,Washington,0203,06/18/2018,J,Joint,1,0.200000003,0.200000003
53,Washington,0205,06/19/2018,C,Crack,1,0.400000006,0.800000012
53,Washington,0212,06/18/2018,J,Joint,1,0.200000003,0.5
4,Arizona,0267,12/19/2016,J,Joint,2,0.800000012,0.600000024
27,Minnesota,3009,09/27/2018,J,Joint,4,0.300000012,0.100000001
4,Arizona,0262,12/15/2016,J,Joint,3,6.599999905,5.400000095
4,Arizona,0222,12/12/2016,J,Joint,1,0,0
13,Georgia,3017,05/06/2016,J,Joint,3,0.5,0.300000012
45,South Carolina,3012,05/09/2016,C,Crack,1,0,0
4,Arizona,0224,12/13/2016,J,Joint,1,-0.100000001,-0.100000001
38,North Dakota,0261,06/04/2018,J,Joint,8,4.599999905,4.800000191
38,North Dakota,0262,06/05/2018,J,Joint,8,3.299999952,3.700000048
6,California,9048,01/12/2016,J,Joint,8,1.600000024,1.5
6,California,3042,01/21/2016,C,Crack,4,0,-0.100000001
53,Washington,0208,03/24/2016,C,Crack,1,0,0
39,Ohio,0211,05/25/2016,J,Joint,2,0,0.200000003
39,Ohio,0260,05/25/2016,J,Joint,2,0.200000003,0.300000012
4,Arizona,0262,12/15/2015,J,Joint,3,7.400000095,6.5
4,Arizona,0217,12/15/2015,C,Crack,2,0.200000003,0.300000012
38,North Dakota,0223,06/05/2018,J,Joint,7,0.200000003,0.400000006
39,Ohio,0207,05/26/2016,J,Joint,3,0,0.100000001
39,Ohio,0265,05/26/2016,C,Crack,2,1,1.5
19,Iowa,0601,09/22/1992,J,Joint,4,2.299999952,2.799999952
53,Washington,0201,04/11/2017,J,Joint,1,0.300000012,1.200000048
53,Washington,0202,04/10/2017,C,Crack,1,3,2
53,Washington,0203,03/21/2016,J,Joint,1,0.100000001,0.5
53,Washington,0210,03/21/2016,J,Joint,1,0,0.100000001
53,Washington,0259,03/21/2016,J,Joint,1,0.699999988,0.800000012
4,Arizona,0215,12/14/2015,J,Joint,1,0.600000024,0.800000012
53,Washington,7409,09/29/2016,J,Joint,2,0.400000006,1
53,Washington,0201,03/23/2016,J,Joint,1,0,0.5
4,Arizona,0265,12/16/2015,J,Joint,1,4.300000191,3.799999952
42,Pennsylvania,C411,10/17/1991,J,Joint,2,0,0
37,North Carolina,3044,11/05/1991,J,Joint,1,1.899999976,2
42,Pennsylvania,1606,04/07/1993,J,Joint,1,1,1.299999952
42,Pennsylvania,C430,04/07/1993,J,Joint,1,1,0.899999976
42,Pennsylvania,C410,10/07/1993,C,Crack,2,2,2
42,Pennsylvania,A430,12/13/1993,C,Crack,2,1,1
37,North Carolina,0201,05/10/1994,J,Joint,1,0.100000001,0.100000001
37,North Carolina,0210,05/11/1994,J,Joint,1,0.100000001,0.100000001
42,Pennsylvania,3044,10/08/1991,J,Joint,2,0,0
47,Tennessee,0602,07/23/2001,J,Joint,2,2.599999905,2
5,Arkansas,3011,06/27/2000,J,Joint,1,0.100000001,0
5,Arkansas,0215,07/23/2001,J,Joint,2,1.200000048,0.800000012
5,Arkansas,0218,07/25/2001,C,Crack,2,0.5,0.200000003
5,Arkansas,0217,07/26/2001,J,Joint,2,-0.200000003,0.100000001
48,Texas,D410,08/28/2000,J,Joint,2,0.800000012,0.899999976
48,Texas,D430,08/28/2000,C,Crack,1,0.699999988,0.5
22,Louisiana,4001,07/31/2000,J,Joint,2,7.699999809,7.599999905
35,New Mexico,3010,05/10/2002,J,Joint,1,0.800000012,0.699999988
5,Arkansas,0217,08/28/2002,J,Joint,2,0.5,0.5
5,Arkansas,0221,08/29/2002,J,Joint,2,1.200000048,1
40,Oklahoma,0602,09/13/2000,C,Crack,6,-0.100000001,-0.100000001
5,Arkansas,3073,05/21/2003,J,Joint,4,2.400000095,2.299999952
12,Florida,3811,01/29/2002,J,Joint,2,5.099999905,4.800000191
40,Oklahoma,0605,07/17/2002,C,Crack,8,-0.300000012,-0.200000003
40,Oklahoma,0601,10/11/1991,C,Crack,1,,
5,Arkansas,3011,09/23/2003,J,Joint,2,1.700000048,1.799999952
5,Arkansas,0809,05/18/2007,J,Joint,2,-0.100000001,0
12,Florida,4000,01/26/2005,J,Joint,2,3,3.099999905
12,Florida,3811,01/27/2005,C,Crack,3,4.099999905,3.700000048
13,Georgia,3020,01/28/2005,J,Joint,1,1.200000048,1
5,Arkansas,0217,10/08/2003,C,Crack,3,0,0
5,Arkansas,0218,10/07/2003,C,Crack,3,0.200000003,0.200000003
1,Alabama,4084,02/11/2004,J,Joint,3,11.10000038,11.60000038
1,Alabama,3028,02/12/2004,C,Crack,2,3.5,2.5
40,Oklahoma,0601,08/18/2003,J,Joint,5,3.700000048,4.5
13,Georgia,3011,11/30/2007,J,Joint,1,1.299999952,0.800000012
12,Florida,4138,12/10/2008,J,Joint,5,,
28,Mississippi,4024,11/08/2010,J,Joint,1,0.899999976,0.899999976
5,Arkansas,A601,03/11/2004,J,Joint,6,,
40,Oklahoma,0601,03/23/2010,C,Crack,6,0.100000001,0.200000003
5,Arkansas,0218,12/13/2010,C,Crack,4,-0.100000001,-0.100000001
6,California,9049,12/18/1991,J,Joint,1,0,-0.100000001
8,Colorado,0223,05/23/2000,J,Joint,1,0.400000006,0.699999988
35,New Mexico,3010,09/20/2007,J,Joint,1,0,0
12,Florida,4059,05/12/2009,J,Joint,1,0.100000001,0.200000003
6,California,B430,12/04/1991,J,Joint,1,1.600000024,1.100000024
53,Washington,A810,07/31/2001,J,Joint,1,0.100000001,0
53,Washington,0202,08/20/2001,J,Joint,1,1,0.800000012
53,Washington,0203,08/20/2001,J,Joint,1,0.600000024,0.800000012
8,Colorado,9020,04/09/1992,J,Joint,1,0.5,0.5
16,Idaho,3023,10/09/2002,J,Joint,1,0.600000024,0.600000024
32,Nevada,3013,02/04/1992,C,Crack,1,0,0
32,Nevada,A430,02/03/1992,J,Joint,1,3.700000048,3.200000048
32,Nevada,A457,08/09/1991,C,Crack,1,-0.5,
32,Nevada,A458,08/09/1991,J,Joint,1,3.200000048,
6,California,3042,12/18/1991,J,Joint,1,0.100000001,0.100000001
6,California,B423,12/04/1991,J,Joint,2,0.400000006,0.400000006
6,California,B441,12/04/1991,J,Joint,2,2.299999952,2.400000095
6,California,B441,12/04/1991,C,Crack,2,0,0.800000012
6,California,B453,12/04/1991,C,Crack,2,0.699999988,0.200000003
49,Utah,C458,07/27/1993,C,Crack,1,0,2
8,Colorado,3032,02/10/1992,J,Joint,1,0.400000006,0.5
49,Utah,C444,01/28/1992,J,Joint,2,-0.200000003,-0.100000001
32,Nevada,0211,11/17/1999,J,Joint,3,-0.200000003,-0.200000003
49,Utah,C450,01/29/1992,J,Joint,2,0.200000003,0.100000001
49,Utah,E458,06/12/2002,C,Crack,1,0.300000012,0.800000012
6,California,A410,11/18/1991,C,Crack,2,1.700000048,1
49,Utah,C458,01/28/1992,J,Joint,1,-0.5,-0.200000003
49,Utah,D448,07/19/1993,J,Joint,2,1,0.600000024
49,Utah,E440,07/08/1993,J,Joint,2,0.800000012,0.800000012
32,Nevada,A420,08/09/1991,J,Joint,2,3.700000048,
6,California,A411,11/18/1991,J,Joint,2,2.5,0.899999976
6,California,9048,03/24/2004,J,Joint,3,3.099999905,2.700000048
6,California,A442,05/18/2001,J,Joint,2,2.799999952,1.799999952
49,Utah,D451,07/19/1993,J,Joint,2,0.899999976,0.899999976
4,Arizona,0264,03/01/1995,J,Joint,1,0.899999976,0.600000024
49,Utah,D431,07/19/1993,J,Joint,1,1.200000048,1
49,Utah,E443,07/08/1993,J,Joint,2,1,1
53,Washington,0204,10/01/1998,J,Joint,1,0.300000012,0.300000012
53,Washington,0204,05/21/1997,J,Joint,1,0,0
6,California,0206,10/15/2001,C,Crack,1,-0.100000001,0.100000001
6,California,0203,10/15/2001,J,Joint,2,0,0
8,Colorado,0811,08/22/2001,J,Joint,1,-0.100000001,0.100000001
53,Washington,0259,08/20/2001,J,Joint,1,0.5,0.5
6,California,7456,10/19/1995,J,Joint,1,3.700000048,2.5
4,Arizona,0221,02/28/1995,J,Joint,1,0.800000012,0.699999988
4,Arizona,0224,12/04/2002,J,Joint,1,-0.400000006,-0.400000006
6,California,3017,05/06/2008,J,Joint,2,0.800000012,0.600000024
6,California,3005,04/17/1998,C,Crack,4,1,1.600000024
6,California,0201,10/17/2001,J,Joint,2,0,0
56,Wyoming,3027,08/20/2001,J,Joint,2,9.5,9.600000381
6,California,3005,09/19/2001,J,Joint,6,,0.600000024
6,California,0210,10/15/2001,J,Joint,1,-0.100000001,0
32,Nevada,0201,03/26/1996,J,Joint,1,1,0.800000012
32,Nevada,0201,03/26/1996,C,Crack,1,1,1
53,Washington,0202,10/24/1995,J,Joint,1,0.200000003,0.5
10,Delaware,0205,06/26/1997,J,Joint,2,0,0
6,California,0211,10/13/2014,J,Joint,2,0.400000006,0.5
8,Colorado,0221,10/13/2015,J,Joint,1,0.100000001,0.100000001
53,Washington,0212,05/20/2014,J,Joint,1,-0.200000003,-0.200000003
49,Utah,7083,09/22/2015,C,Crack,4,0.100000001,-0.100000001
6,California,0212,11/18/2015,J,Joint,2,0,-0.100000001
6,California,0209,11/19/2015,C,Crack,3,0,0
6,California,0204,10/14/2014,J,Joint,3,-0.300000012,-0.400000006
6,California,0212,10/14/2014,J,Joint,2,0,0
27,Minnesota,4050,09/09/2015,J,Joint,5,0,0.100000001
53,Washington,A809,05/15/2014,J,Joint,1,-0.5,-0.100000001
39,Ohio,0207,06/05/2014,J,Joint,3,-0.200000003,-0.100000001
55,Wisconsin,0221,11/03/2015,J,Joint,1,0.100000001,0.200000003
6,California,3019,01/26/2015,J,Joint,2,1.5,1.200000048
55,Wisconsin,0214,11/05/2015,J,Joint,1,-0.600000024,0
20,Kansas,0201,12/01/2015,C,Crack,7,3.700000048,2
4,Arizona,0213,12/15/2014,J,Joint,3,0.400000006,0.699999988
4,Arizona,0262,12/15/2014,J,Joint,3,6.900000095,5.800000191
45,South Carolina,3012,08/13/2014,C,Crack,1,0,0
8,Colorado,0215,09/11/2014,J,Joint,4,0,0
48,Texas,4143,08/13/2015,J,Joint,1,1.200000048,1
13,Georgia,3017,09/24/2014,J,Joint,3,0.200000003,0.300000012
4,Arizona,0265,12/16/2014,J,Joint,1,4.5,3.700000048
4,Arizona,0266,12/17/2014,J,Joint,1,0.300000012,0.200000003
42,Pennsylvania,3044,10/29/2014,J,Joint,5,0,0
8,Colorado,0223,09/15/2014,C,Crack,1,-0.300000012,
8,Colorado,0259,05/24/2017,J,Joint,2,0.400000006,0.100000001
53,Washington,0209,04/11/2017,J,Joint,1,0.200000003,1
53,Washington,0210,04/10/2017,J,Joint,1,0.100000001,0.699999988
38,North Dakota,0222,09/30/2015,J,Joint,6,0.100000001,0.200000003
53,Washington,3014,09/27/2016,J,Joint,1,2.5,2.299999952
6,California,3024,03/03/2017,J,Joint,2,1.700000048,1.600000024
6,California,0811,11/09/2016,J,Joint,3,-0.100000001,-0.100000001
6,California,0811,11/09/2016,C,Crack,3,0.5,0
8,Colorado,7776,11/01/2018,J,Joint,8,1.299999952,1.5
55,Wisconsin,0224,11/03/2015,J,Joint,1,0.100000001,0
8,Colorado,0216,05/22/2017,C,Crack,4,0.800000012,0.899999976
55,Wisconsin,0266,11/10/2015,J,Joint,1,0,0.100000001
19,Iowa,0223,08/25/2016,J,Joint,2,0.200000003,0
53,Washington,0202,06/18/2018,J,Joint,1,0,0.300000012
4,Arizona,0214,12/12/2016,C,Crack,1,4,3
4,Arizona,0219,12/14/2016,J,Joint,1,-0.100000001,0.100000001
4,Arizona,0223,12/14/2016,J,Joint,1,-0.5,-0.300000012
21,Kentucky,3016,07/12/2016,C,Crack,4,0,0
29,Missouri,0807,07/19/2016,J,Joint,1,0.200000003,0.200000003
4,Arizona,0213,12/15/2016,J,Joint,3,0.5,0.800000012
53,Washington,0208,03/24/2016,J,Joint,1,0.600000024,0.899999976
39,Ohio,0261,05/25/2016,J,Joint,2,0.200000003,0.300000012
4,Arizona,0219,12/15/2015,C,Crack,1,0.100000001,0.100000001
6,California,3021,01/11/2016,C,Crack,5,0.200000003,0
19,Iowa,0214,08/24/2016,J,Joint,2,0.100000001,0.100000001
38,North Dakota,0264,06/06/2018,J,Joint,2,1.399999976,1.700000048
53,Washington,A810,06/13/2018,J,Joint,1,0.200000003,0.200000003
4,Arizona,0268,12/16/2015,J,Joint,1,0.5,0.699999988
20,Kansas,0210,12/03/2015,J,Joint,3,-0.200000003,-0.100000001
20,Kansas,0212,12/02/2015,J,Joint,2,0.300000012,0.300000012
38,North Dakota,0213,09/23/2015,J,Joint,6,0.200000003,0.5
53,Washington,0202,03/21/2016,J,Joint,1,0.5,1
